ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93702,9,2022,Elec- Commercial,Y,0,0,
93703,7,2022,Elec- Commercial,Y,0,0,
93703,8,2022,Elec- Commercial,Y,0,0,
93703,9,2022,Elec- Commercial,Y,0,0,
93704,7,2022,Elec- Commercial,Y,935,7800164,8342
93704,8,2022,Elec- Commercial,Y,934,8602754,9211
93704,9,2022,Elec- Commercial,Y,935,7355464,7867
93705,7,2022,Elec- Commercial,Y,0,0,
93705,8,2022,Elec- Commercial,Y,0,0,
93705,9,2022,Elec- Commercial,Y,0,0,
93706,7,2022,Elec- Commercial,Y,5945,148117153,24915
93706,8,2022,Elec- Commercial,Y,5315,141779111,26675
93706,9,2022,Elec- Commercial,Y,5217,128203501,24574
93710,7,2022,Elec- Commercial,Y,1253,14193369,11328
93710,8,2022,Elec- Commercial,Y,1258,14861360,11813
93710,9,2022,Elec- Commercial,Y,1264,12957406,10251
93711,7,2022,Elec- Commercial,N,1560,12399554,7948
93711,8,2022,Elec- Commercial,N,1556,12752934,8196
93711,9,2022,Elec- Commercial,N,1557,11090401,7123
93720,7,2022,Elec- Commercial,Y,2981,31424192,10541
93720,8,2022,Elec- Commercial,Y,2995,32410536,10822
93720,9,2022,Elec- Commercial,Y,3002,27992021,9324
93721,7,2022,Elec- Commercial,Y,0,0,
93721,8,2022,Elec- Commercial,Y,0,0,
93721,9,2022,Elec- Commercial,Y,0,0,
93722,7,2022,Elec- Commercial,Y,1622,13255505,8172
93722,8,2022,Elec- Commercial,Y,1628,14159962,8698
93722,9,2022,Elec- Commercial,Y,1628,12643207,7766
93723,7,2022,Elec- Commercial,Y,0,0,
93723,8,2022,Elec- Commercial,Y,0,0,
93723,9,2022,Elec- Commercial,Y,0,0,
93725,7,2022,Elec- Commercial,Y,0,0,
93725,8,2022,Elec- Commercial,Y,0,0,
93725,9,2022,Elec- Commercial,Y,0,0,
93726,7,2022,Elec- Commercial,Y,1689,15284797,9050
93726,8,2022,Elec- Commercial,Y,1685,17130834,10167
93726,9,2022,Elec- Commercial,N,888,7815315,8801
93727,7,2022,Elec- Commercial,Y,2764,35621946,12888
93727,8,2022,Elec- Commercial,Y,2762,38694451,14010
93727,9,2022,Elec- Commercial,Y,3570,38523591,10791
93728,7,2022,Elec- Commercial,N,554,3238522,5846
93728,8,2022,Elec- Commercial,N,557,3410927,6124
93728,9,2022,Elec- Commercial,N,558,2993194,5364
93730,7,2022,Elec- Commercial,Y,0,0,
93730,8,2022,Elec- Commercial,Y,0,0,
93730,9,2022,Elec- Commercial,Y,0,0,
93737,7,2022,Elec- Commercial,Y,0,0,
93737,8,2022,Elec- Commercial,Y,0,0,
93737,9,2022,Elec- Commercial,Y,0,0,
93740,7,2022,Elec- Commercial,Y,0,0,
93740,8,2022,Elec- Commercial,Y,0,0,
93740,9,2022,Elec- Commercial,Y,0,0,
93901,7,2022,Elec- Commercial,Y,2227,16759893,7526
93901,8,2022,Elec- Commercial,Y,2230,17335050,7774
93901,9,2022,Elec- Commercial,Y,2229,15692282,7040
93905,7,2022,Elec- Commercial,Y,668,3976778,5953
93905,8,2022,Elec- Commercial,N,605,3956130,6539
93905,9,2022,Elec- Commercial,N,605,3810984,6299
93906,7,2022,Elec- Commercial,N,718,7264995,10118
93906,8,2022,Elec- Commercial,N,718,7677206,10692
93906,9,2022,Elec- Commercial,N,722,7406868,10259
93907,7,2022,Elec- Commercial,N,731,2778309,3801
93907,8,2022,Elec- Commercial,N,733,2908628,3968
93907,9,2022,Elec- Commercial,N,734,2872306,3913
93908,7,2022,Elec- Commercial,Y,0,0,
93908,8,2022,Elec- Commercial,Y,0,0,
93908,9,2022,Elec- Commercial,Y,0,0,
93920,7,2022,Elec- Commercial,Y,0,0,
93920,8,2022,Elec- Commercial,Y,0,0,
93920,9,2022,Elec- Commercial,Y,0,0,
93921,7,2022,Elec- Commercial,N,309,700990,2269
93921,8,2022,Elec- Commercial,N,310,687801,2219
93921,9,2022,Elec- Commercial,N,308,644112,2091
93923,7,2022,Elec- Commercial,Y,1048,4676323,4462
93923,8,2022,Elec- Commercial,Y,1047,4764548,4551
93923,9,2022,Elec- Commercial,Y,1113,5099644,4582
93924,7,2022,Elec- Commercial,Y,0,0,
93924,8,2022,Elec- Commercial,Y,0,0,
93924,9,2022,Elec- Commercial,Y,0,0,
93925,7,2022,Elec- Commercial,Y,0,0,
93925,8,2022,Elec- Commercial,Y,0,0,
93925,9,2022,Elec- Commercial,Y,0,0,
93926,7,2022,Elec- Commercial,Y,0,0,
93926,8,2022,Elec- Commercial,Y,0,0,
93926,9,2022,Elec- Commercial,Y,0,0,
93927,7,2022,Elec- Commercial,Y,360,2206784,6130
93927,8,2022,Elec- Commercial,Y,361,2297302,6364
93927,9,2022,Elec- Commercial,Y,0,0,
93930,7,2022,Elec- Commercial,Y,512,3103482,6061
93930,8,2022,Elec- Commercial,N,431,2749781,6380
93930,9,2022,Elec- Commercial,Y,1688,21253400,12591
93932,7,2022,Elec- Commercial,Y,0,0,
93932,8,2022,Elec- Commercial,Y,0,0,
93932,9,2022,Elec- Commercial,Y,0,0,
93933,7,2022,Elec- Commercial,Y,0,0,
93933,8,2022,Elec- Commercial,Y,0,0,
93933,9,2022,Elec- Commercial,Y,0,0,
93940,7,2022,Elec- Commercial,Y,2442,17401517,7126
93940,8,2022,Elec- Commercial,Y,2442,18017385,7378
93940,9,2022,Elec- Commercial,Y,2431,16782957,6904
93944,7,2022,Elec- Commercial,Y,0,0,
93944,8,2022,Elec- Commercial,Y,0,0,
93944,9,2022,Elec- Commercial,Y,0,0,
93950,7,2022,Elec- Commercial,Y,0,0,
93950,8,2022,Elec- Commercial,Y,0,0,
93950,9,2022,Elec- Commercial,Y,0,0,
93953,7,2022,Elec- Commercial,Y,0,0,
93953,8,2022,Elec- Commercial,Y,0,0,
93953,9,2022,Elec- Commercial,Y,0,0,
93955,7,2022,Elec- Commercial,Y,1298,9647305,7432
93955,8,2022,Elec- Commercial,Y,1296,9875228,7620
93955,9,2022,Elec- Commercial,Y,1300,9370838,7208
93960,7,2022,Elec- Commercial,Y,539,3740791,6940
93960,8,2022,Elec- Commercial,Y,600,4019149,6699
93960,9,2022,Elec- Commercial,Y,897,6368608,7100
94002,7,2022,Elec- Commercial,N,684,3920368,5732
94002,8,2022,Elec- Commercial,N,682,4200264,6159
94002,9,2022,Elec- Commercial,N,680,4145537,6096
94005,7,2022,Elec- Commercial,Y,0,0,
94005,8,2022,Elec- Commercial,Y,0,0,
94005,9,2022,Elec- Commercial,Y,0,0,
94010,7,2022,Elec- Commercial,Y,1766,18424205,10433
94010,8,2022,Elec- Commercial,Y,1767,19900932,11263
94010,9,2022,Elec- Commercial,Y,1765,19245979,10904
94014,7,2022,Elec- Commercial,Y,0,0,
94014,8,2022,Elec- Commercial,Y,0,0,
94014,9,2022,Elec- Commercial,N,787,5266979,6692
94015,7,2022,Elec- Commercial,Y,0,0,
94015,8,2022,Elec- Commercial,Y,0,0,
94015,9,2022,Elec- Commercial,N,511,7933461,15525
94018,7,2022,Elec- Commercial,N,173,417938,2416
94018,8,2022,Elec- Commercial,N,171,416796,2437
94018,9,2022,Elec- Commercial,N,171,406043,2375
94019,7,2022,Elec- Commercial,Y,0,0,
94019,8,2022,Elec- Commercial,Y,0,0,
94019,9,2022,Elec- Commercial,Y,0,0,
94020,7,2022,Elec- Commercial,Y,0,0,
94020,8,2022,Elec- Commercial,Y,0,0,
94020,9,2022,Elec- Commercial,Y,0,0,
94021,7,2022,Elec- Commercial,Y,0,0,
94021,8,2022,Elec- Commercial,Y,0,0,
94021,9,2022,Elec- Commercial,Y,0,0,
94022,7,2022,Elec- Commercial,Y,0,0,
94022,8,2022,Elec- Commercial,Y,0,0,
94022,9,2022,Elec- Commercial,Y,0,0,
94024,7,2022,Elec- Commercial,Y,0,0,
94024,8,2022,Elec- Commercial,Y,0,0,
94024,9,2022,Elec- Commercial,Y,0,0,
94025,7,2022,Elec- Commercial,Y,3673,100329564,27315
94025,8,2022,Elec- Commercial,Y,1740,24826936,14268
94025,9,2022,Elec- Commercial,Y,1746,24000546,13746
94027,7,2022,Elec- Commercial,Y,0,0,
94027,8,2022,Elec- Commercial,Y,0,0,
94027,9,2022,Elec- Commercial,Y,0,0,
94028,7,2022,Elec- Commercial,Y,0,0,
94028,8,2022,Elec- Commercial,Y,0,0,
94028,9,2022,Elec- Commercial,Y,0,0,
94030,7,2022,Elec- Commercial,Y,0,0,
94030,8,2022,Elec- Commercial,Y,0,0,
94030,9,2022,Elec- Commercial,Y,0,0,
94035,7,2022,Elec- Commercial,Y,0,0,
94035,8,2022,Elec- Commercial,Y,0,0,
94035,9,2022,Elec- Commercial,Y,0,0,
94038,7,2022,Elec- Commercial,Y,0,0,
94038,8,2022,Elec- Commercial,Y,0,0,
94038,9,2022,Elec- Commercial,Y,0,0,
94040,7,2022,Elec- Commercial,Y,0,0,
94040,8,2022,Elec- Commercial,Y,0,0,
94040,9,2022,Elec- Commercial,Y,0,0,
94041,7,2022,Elec- Commercial,Y,0,0,
94041,8,2022,Elec- Commercial,Y,0,0,
94041,9,2022,Elec- Commercial,Y,0,0,
94043,7,2022,Elec- Commercial,Y,0,0,
94043,8,2022,Elec- Commercial,Y,2489,107429391,43162
94043,9,2022,Elec- Commercial,Y,2484,101030066,40672
94044,7,2022,Elec- Commercial,Y,0,0,
94044,8,2022,Elec- Commercial,Y,0,0,
94044,9,2022,Elec- Commercial,Y,0,0,
94060,7,2022,Elec- Commercial,Y,0,0,
94060,8,2022,Elec- Commercial,Y,0,0,
94060,9,2022,Elec- Commercial,Y,0,0,
94061,7,2022,Elec- Commercial,Y,0,0,
94061,8,2022,Elec- Commercial,Y,0,0,
94061,9,2022,Elec- Commercial,Y,0,0,
94062,7,2022,Elec- Commercial,Y,0,0,
94062,8,2022,Elec- Commercial,Y,0,0,
94062,9,2022,Elec- Commercial,Y,0,0,
94063,7,2022,Elec- Commercial,N,1621,22084462,13624
94063,8,2022,Elec- Commercial,N,1619,23358753,14428
94063,9,2022,Elec- Commercial,N,1620,22542021,13915
94065,7,2022,Elec- Commercial,Y,0,0,
94065,8,2022,Elec- Commercial,Y,0,0,
94065,9,2022,Elec- Commercial,Y,0,0,
94066,7,2022,Elec- Commercial,Y,0,0,
94066,8,2022,Elec- Commercial,Y,0,0,
94066,9,2022,Elec- Commercial,Y,0,0,
94070,7,2022,Elec- Commercial,N,1430,9747178,6816
94070,8,2022,Elec- Commercial,N,1430,10514420,7353
94070,9,2022,Elec- Commercial,N,1424,10197466,7161
94074,7,2022,Elec- Commercial,Y,0,0,
94074,8,2022,Elec- Commercial,Y,0,0,
94074,9,2022,Elec- Commercial,Y,0,0,
94080,7,2022,Elec- Commercial,Y,4708,74556240,15836
94080,8,2022,Elec- Commercial,Y,4719,79092094,16760
94080,9,2022,Elec- Commercial,Y,3424,61313507,17907
94085,7,2022,Elec- Commercial,Y,0,0,
94085,8,2022,Elec- Commercial,Y,0,0,
94085,9,2022,Elec- Commercial,Y,0,0,
94086,7,2022,Elec- Commercial,Y,0,0,
94086,8,2022,Elec- Commercial,Y,0,0,
94086,9,2022,Elec- Commercial,Y,0,0,
94087,7,2022,Elec- Commercial,Y,0,0,
94087,8,2022,Elec- Commercial,Y,0,0,
94087,9,2022,Elec- Commercial,Y,0,0,
94089,7,2022,Elec- Commercial,Y,0,0,
94089,8,2022,Elec- Commercial,Y,0,0,
94089,9,2022,Elec- Commercial,Y,0,0,
94102,7,2022,Elec- Commercial,N,1125,17669619,15706
94102,8,2022,Elec- Commercial,N,1126,18525325,16452
94102,9,2022,Elec- Commercial,N,1119,18139475,16210
94103,7,2022,Elec- Commercial,Y,2087,36208948,17350
94103,8,2022,Elec- Commercial,Y,2084,37892415,18183
94103,9,2022,Elec- Commercial,Y,2087,37163116,17807
94104,7,2022,Elec- Commercial,Y,0,0,
94104,8,2022,Elec- Commercial,Y,0,0,
94104,9,2022,Elec- Commercial,Y,0,0,
94105,7,2022,Elec- Commercial,N,452,29439198,65131
94105,8,2022,Elec- Commercial,N,447,31667178,70844
94105,9,2022,Elec- Commercial,N,447,30105788,67351
94107,7,2022,Elec- Commercial,Y,0,0,
94107,8,2022,Elec- Commercial,Y,0,0,
94107,9,2022,Elec- Commercial,Y,0,0,
94108,7,2022,Elec- Commercial,N,1150,12061966,10489
94108,8,2022,Elec- Commercial,N,1149,12781668,11124
94108,9,2022,Elec- Commercial,N,1147,12627049,11009
94109,7,2022,Elec- Commercial,N,1581,10710240,6774
94109,8,2022,Elec- Commercial,N,1577,11003282,6977
94109,9,2022,Elec- Commercial,N,1570,10768827,6859
94110,7,2022,Elec- Commercial,Y,5164,52266050,10121
94110,8,2022,Elec- Commercial,Y,5167,53642986,10382
94110,9,2022,Elec- Commercial,Y,5161,50522484,9789
94111,7,2022,Elec- Commercial,Y,590,26610419,45102
94111,8,2022,Elec- Commercial,Y,591,28603760,48399
94111,9,2022,Elec- Commercial,Y,591,26802131,45350
94112,7,2022,Elec- Commercial,N,833,3098544,3720
94112,8,2022,Elec- Commercial,N,832,3216425,3866
94112,9,2022,Elec- Commercial,N,831,3222723,3878
94114,7,2022,Elec- Commercial,Y,1691,9101742,5382
94114,8,2022,Elec- Commercial,Y,1692,9492993,5611
94114,9,2022,Elec- Commercial,Y,1696,9267162,5464
94115,7,2022,Elec- Commercial,Y,0,0,
94115,8,2022,Elec- Commercial,Y,0,0,
94115,9,2022,Elec- Commercial,N,886,8550969,9651
94116,7,2022,Elec- Commercial,Y,0,0,
94116,8,2022,Elec- Commercial,Y,0,0,
94116,9,2022,Elec- Commercial,Y,819,2423827,2959
94117,7,2022,Elec- Commercial,Y,0,0,
94117,8,2022,Elec- Commercial,Y,0,0,
94117,9,2022,Elec- Commercial,Y,0,0,
94118,7,2022,Elec- Commercial,Y,2851,19040142,6678
94118,8,2022,Elec- Commercial,Y,2854,19726819,6912
94118,9,2022,Elec- Commercial,Y,2588,12209700,4718
94121,7,2022,Elec- Commercial,Y,0,0,
94121,8,2022,Elec- Commercial,Y,0,0,
94121,9,2022,Elec- Commercial,Y,0,0,
94122,7,2022,Elec- Commercial,Y,1985,6003538,3024
94122,8,2022,Elec- Commercial,Y,1986,6229708,3137
94122,9,2022,Elec- Commercial,Y,0,0,
94123,7,2022,Elec- Commercial,Y,0,0,
94123,8,2022,Elec- Commercial,Y,0,0,
94123,9,2022,Elec- Commercial,N,904,2708186,2996
94124,7,2022,Elec- Commercial,Y,0,0,
94124,8,2022,Elec- Commercial,Y,0,0,
94124,9,2022,Elec- Commercial,Y,0,0,
94127,7,2022,Elec- Commercial,N,352,877606,2493
94127,8,2022,Elec- Commercial,N,352,909862,2585
94127,9,2022,Elec- Commercial,Y,0,0,
94128,7,2022,Elec- Commercial,Y,0,0,
94128,8,2022,Elec- Commercial,Y,0,0,
94128,9,2022,Elec- Commercial,Y,0,0,
94129,7,2022,Elec- Commercial,Y,0,0,
94129,8,2022,Elec- Commercial,Y,0,0,
94129,9,2022,Elec- Commercial,Y,0,0,
94130,7,2022,Elec- Commercial,Y,0,0,
94130,8,2022,Elec- Commercial,Y,0,0,
94130,9,2022,Elec- Commercial,Y,0,0,
94131,7,2022,Elec- Commercial,Y,0,0,
94131,8,2022,Elec- Commercial,Y,0,0,
94131,9,2022,Elec- Commercial,Y,0,0,
94132,7,2022,Elec- Commercial,N,271,3133097,11561
94132,8,2022,Elec- Commercial,N,273,3213579,11771
94132,9,2022,Elec- Commercial,N,275,3125205,11364
94133,7,2022,Elec- Commercial,N,1259,7475770,5938
94133,8,2022,Elec- Commercial,N,1258,7810535,6209
94133,9,2022,Elec- Commercial,N,1257,7827679,6227
94134,7,2022,Elec- Commercial,Y,0,0,
94134,8,2022,Elec- Commercial,Y,0,0,
94134,9,2022,Elec- Commercial,Y,0,0,
94158,7,2022,Elec- Commercial,Y,0,0,
94158,8,2022,Elec- Commercial,Y,0,0,
94158,9,2022,Elec- Commercial,Y,0,0,
94303,7,2022,Elec- Commercial,Y,0,0,
94303,8,2022,Elec- Commercial,Y,0,0,
94303,9,2022,Elec- Commercial,Y,0,0,
94304,7,2022,Elec- Commercial,Y,0,0,
94304,8,2022,Elec- Commercial,Y,0,0,
94304,9,2022,Elec- Commercial,Y,0,0,
94305,7,2022,Elec- Commercial,Y,0,0,
94305,8,2022,Elec- Commercial,Y,0,0,
94305,9,2022,Elec- Commercial,Y,0,0,
94306,7,2022,Elec- Commercial,Y,0,0,
94306,8,2022,Elec- Commercial,Y,0,0,
94306,9,2022,Elec- Commercial,Y,0,0,
94401,7,2022,Elec- Commercial,N,989,4858587,4913
94401,8,2022,Elec- Commercial,N,986,5155862,5229
94401,9,2022,Elec- Commercial,N,989,5045034,5101
94402,7,2022,Elec- Commercial,Y,930,7614236,8187
94402,8,2022,Elec- Commercial,Y,928,8266314,8908
94402,9,2022,Elec- Commercial,Y,929,8151848,8775
94403,7,2022,Elec- Commercial,Y,1229,28094036,22859
94403,8,2022,Elec- Commercial,Y,1227,30683249,25007
94403,9,2022,Elec- Commercial,Y,1225,30006382,24495
94404,7,2022,Elec- Commercial,Y,0,0,
94404,8,2022,Elec- Commercial,Y,0,0,
94404,9,2022,Elec- Commercial,Y,0,0,
94501,7,2022,Elec- Commercial,Y,0,0,
94501,8,2022,Elec- Commercial,Y,0,0,
94501,9,2022,Elec- Commercial,Y,0,0,
94502,7,2022,Elec- Commercial,Y,0,0,
94502,8,2022,Elec- Commercial,Y,0,0,
94502,9,2022,Elec- Commercial,Y,0,0,
94503,7,2022,Elec- Commercial,Y,0,0,
94503,8,2022,Elec- Commercial,Y,0,0,
94503,9,2022,Elec- Commercial,Y,0,0,
94505,7,2022,Elec- Commercial,Y,0,0,
94505,8,2022,Elec- Commercial,Y,0,0,
94505,9,2022,Elec- Commercial,Y,0,0,
94506,7,2022,Elec- Commercial,Y,304,2690021,8849
94506,8,2022,Elec- Commercial,Y,454,4398481,9688
94506,9,2022,Elec- Commercial,Y,304,2885188,9491
94507,7,2022,Elec- Commercial,Y,0,0,
94507,8,2022,Elec- Commercial,Y,0,0,
94507,9,2022,Elec- Commercial,N,207,1143110,5522
94508,7,2022,Elec- Commercial,Y,0,0,
94508,8,2022,Elec- Commercial,Y,104,463327,4455
94508,9,2022,Elec- Commercial,Y,104,498935,4797
94509,7,2022,Elec- Commercial,Y,0,0,
94509,8,2022,Elec- Commercial,Y,0,0,
94509,9,2022,Elec- Commercial,Y,0,0,
94510,7,2022,Elec- Commercial,Y,1489,12478404,8380
94510,8,2022,Elec- Commercial,Y,1491,13194290,8849
94510,9,2022,Elec- Commercial,Y,0,0,
94512,7,2022,Elec- Commercial,Y,0,0,
94512,8,2022,Elec- Commercial,Y,0,0,
94512,9,2022,Elec- Commercial,Y,0,0,
94513,7,2022,Elec- Commercial,N,1277,9796807,7672
94513,8,2022,Elec- Commercial,N,1287,10629325,8259
94513,9,2022,Elec- Commercial,N,1285,9724900,7568
94514,7,2022,Elec- Commercial,Y,0,0,
94514,8,2022,Elec- Commercial,Y,0,0,
94514,9,2022,Elec- Commercial,Y,0,0,
94515,7,2022,Elec- Commercial,Y,824,5254974,6377
94515,8,2022,Elec- Commercial,Y,802,5401620,6735
94515,9,2022,Elec- Commercial,Y,802,4966861,6193
94517,7,2022,Elec- Commercial,N,148,1123992,7595
94517,8,2022,Elec- Commercial,Y,0,0,
94517,9,2022,Elec- Commercial,N,149,1155138,7753
94518,7,2022,Elec- Commercial,Y,866,6875465,7939
94518,8,2022,Elec- Commercial,Y,1297,19945774,15378
94518,9,2022,Elec- Commercial,Y,0,0,
94519,7,2022,Elec- Commercial,Y,0,0,
94519,8,2022,Elec- Commercial,Y,0,0,
94519,9,2022,Elec- Commercial,Y,0,0,
94520,7,2022,Elec- Commercial,Y,8960,107188054,11963
94520,8,2022,Elec- Commercial,Y,8938,112737150,12613
94520,9,2022,Elec- Commercial,Y,10239,121952366,11911
94521,7,2022,Elec- Commercial,Y,0,0,
94521,8,2022,Elec- Commercial,Y,0,0,
94521,9,2022,Elec- Commercial,Y,0,0,
94523,7,2022,Elec- Commercial,Y,0,0,
94523,8,2022,Elec- Commercial,Y,0,0,
94523,9,2022,Elec- Commercial,Y,0,0,
94525,7,2022,Elec- Commercial,Y,0,0,
94525,8,2022,Elec- Commercial,Y,0,0,
94525,9,2022,Elec- Commercial,Y,0,0,
94526,7,2022,Elec- Commercial,Y,0,0,
94526,8,2022,Elec- Commercial,Y,0,0,
94526,9,2022,Elec- Commercial,Y,742,5308439,7154
94528,7,2022,Elec- Commercial,Y,0,0,
94528,8,2022,Elec- Commercial,Y,0,0,
94528,9,2022,Elec- Commercial,Y,0,0,
94530,7,2022,Elec- Commercial,N,538,2636299,4900
94530,8,2022,Elec- Commercial,N,537,2827290,5265
94530,9,2022,Elec- Commercial,N,535,2826701,5284
94531,7,2022,Elec- Commercial,N,373,4484315,12022
94531,8,2022,Elec- Commercial,N,373,4689114,12571
94531,9,2022,Elec- Commercial,N,372,4048720,10884
94533,7,2022,Elec- Commercial,Y,4884,67096365,13738
94533,8,2022,Elec- Commercial,Y,4884,70946173,14526
94533,9,2022,Elec- Commercial,Y,12523,149099299,11906
94534,7,2022,Elec- Commercial,Y,0,0,
94534,8,2022,Elec- Commercial,Y,0,0,
94534,9,2022,Elec- Commercial,Y,0,0,
94535,7,2022,Elec- Commercial,Y,0,0,
94535,8,2022,Elec- Commercial,Y,0,0,
94535,9,2022,Elec- Commercial,Y,0,0,
94536,7,2022,Elec- Commercial,Y,0,0,
94536,8,2022,Elec- Commercial,Y,0,0,
94536,9,2022,Elec- Commercial,Y,0,0,
94538,7,2022,Elec- Commercial,Y,7974,238975126,29969
94538,8,2022,Elec- Commercial,Y,8042,254442141,31639
94538,9,2022,Elec- Commercial,Y,0,0,
94539,7,2022,Elec- Commercial,Y,0,0,
94539,8,2022,Elec- Commercial,Y,0,0,
94539,9,2022,Elec- Commercial,Y,0,0,
94541,7,2022,Elec- Commercial,Y,0,0,
94541,8,2022,Elec- Commercial,Y,0,0,
94541,9,2022,Elec- Commercial,Y,0,0,
94542,7,2022,Elec- Commercial,Y,0,0,
94542,8,2022,Elec- Commercial,Y,0,0,
94542,9,2022,Elec- Commercial,Y,0,0,
94544,7,2022,Elec- Commercial,Y,0,0,
94544,8,2022,Elec- Commercial,Y,0,0,
94544,9,2022,Elec- Commercial,Y,0,0,
94545,7,2022,Elec- Commercial,Y,9366,117053586,12498
94545,8,2022,Elec- Commercial,Y,9364,124282766,13272
94545,9,2022,Elec- Commercial,Y,9354,117271842,12537
94546,7,2022,Elec- Commercial,Y,1281,7419359,5792
94546,8,2022,Elec- Commercial,Y,1279,8151552,6373
94546,9,2022,Elec- Commercial,Y,1279,7984744,6243
94547,7,2022,Elec- Commercial,Y,0,0,
94547,8,2022,Elec- Commercial,Y,0,0,
94547,9,2022,Elec- Commercial,Y,0,0,
94548,7,2022,Elec- Commercial,Y,0,0,
94548,8,2022,Elec- Commercial,Y,0,0,
94548,9,2022,Elec- Commercial,Y,0,0,
94549,7,2022,Elec- Commercial,Y,0,0,
94549,8,2022,Elec- Commercial,Y,0,0,
94549,9,2022,Elec- Commercial,Y,0,0,
94550,7,2022,Elec- Commercial,N,1300,11910300,9162
94550,8,2022,Elec- Commercial,Y,2271,27340905,12039
94550,9,2022,Elec- Commercial,Y,2787,44074708,15814
94551,7,2022,Elec- Commercial,Y,1669,17108603,10251
94551,8,2022,Elec- Commercial,Y,1671,18254514,10924
94551,9,2022,Elec- Commercial,Y,1668,17044433,10218
94552,7,2022,Elec- Commercial,Y,0,0,
94552,8,2022,Elec- Commercial,Y,0,0,
94552,9,2022,Elec- Commercial,Y,0,0,
94553,7,2022,Elec- Commercial,Y,0,0,
94553,8,2022,Elec- Commercial,Y,0,0,
94553,9,2022,Elec- Commercial,Y,0,0,
94555,7,2022,Elec- Commercial,Y,0,0,
94555,8,2022,Elec- Commercial,Y,0,0,
94555,9,2022,Elec- Commercial,Y,0,0,
94556,7,2022,Elec- Commercial,Y,0,0,
94556,8,2022,Elec- Commercial,Y,0,0,
94556,9,2022,Elec- Commercial,Y,0,0,
94558,7,2022,Elec- Commercial,Y,1932,21703729,11234
94558,8,2022,Elec- Commercial,Y,1933,23377067,12094
94558,9,2022,Elec- Commercial,Y,0,0,
94559,7,2022,Elec- Commercial,N,1090,7795774,7152
94559,8,2022,Elec- Commercial,Y,1390,17613729,12672
94559,9,2022,Elec- Commercial,Y,0,0,
94560,7,2022,Elec- Commercial,Y,0,0,
94560,8,2022,Elec- Commercial,Y,0,0,
94560,9,2022,Elec- Commercial,Y,1929,23597377,12233
94561,7,2022,Elec- Commercial,Y,443,3126105,7057
94561,8,2022,Elec- Commercial,Y,443,3481877,7860
94561,9,2022,Elec- Commercial,Y,448,3260533,7278
94563,7,2022,Elec- Commercial,Y,0,0,
94563,8,2022,Elec- Commercial,Y,0,0,
94563,9,2022,Elec- Commercial,Y,0,0,
94564,7,2022,Elec- Commercial,Y,0,0,
94564,8,2022,Elec- Commercial,Y,0,0,
94564,9,2022,Elec- Commercial,Y,0,0,
94565,7,2022,Elec- Commercial,Y,0,0,
94565,8,2022,Elec- Commercial,Y,0,0,
94565,9,2022,Elec- Commercial,Y,0,0,
94566,7,2022,Elec- Commercial,Y,2266,32539357,14360
94566,8,2022,Elec- Commercial,Y,2264,35157242,15529
94566,9,2022,Elec- Commercial,Y,2188,31450428,14374
94567,7,2022,Elec- Commercial,Y,0,0,
94567,8,2022,Elec- Commercial,Y,0,0,
94567,9,2022,Elec- Commercial,Y,0,0,
94568,7,2022,Elec- Commercial,N,1114,13677847,12278
94568,8,2022,Elec- Commercial,N,1114,14849030,13329
94568,9,2022,Elec- Commercial,N,1114,14058035,12619
94569,7,2022,Elec- Commercial,Y,0,0,
94569,8,2022,Elec- Commercial,Y,0,0,
94569,9,2022,Elec- Commercial,Y,0,0,
94571,7,2022,Elec- Commercial,Y,440,2293025,5211
94571,8,2022,Elec- Commercial,Y,434,2371160,5464
94571,9,2022,Elec- Commercial,Y,435,2209381,5079
94572,7,2022,Elec- Commercial,Y,0,0,
94572,8,2022,Elec- Commercial,Y,0,0,
94572,9,2022,Elec- Commercial,Y,0,0,
94573,7,2022,Elec- Commercial,N,61,1182460,19385
94574,7,2022,Elec- Commercial,Y,714,7324544,10258
94574,8,2022,Elec- Commercial,N,637,7657739,12022
94574,9,2022,Elec- Commercial,Y,1001,12421362,12409
94576,7,2022,Elec- Commercial,Y,0,0,
94576,8,2022,Elec- Commercial,Y,0,0,
94576,9,2022,Elec- Commercial,Y,0,0,
94577,7,2022,Elec- Commercial,Y,0,0,
94577,8,2022,Elec- Commercial,Y,0,0,
94577,9,2022,Elec- Commercial,Y,0,0,
94578,7,2022,Elec- Commercial,Y,0,0,
94578,8,2022,Elec- Commercial,Y,0,0,
94578,9,2022,Elec- Commercial,Y,0,0,
94579,7,2022,Elec- Commercial,Y,0,0,
94579,8,2022,Elec- Commercial,Y,0,0,
94579,9,2022,Elec- Commercial,Y,0,0,
94580,7,2022,Elec- Commercial,Y,0,0,
94580,8,2022,Elec- Commercial,Y,0,0,
94580,9,2022,Elec- Commercial,Y,0,0,
94582,7,2022,Elec- Commercial,Y,0,0,
94582,8,2022,Elec- Commercial,Y,0,0,
94582,9,2022,Elec- Commercial,Y,0,0,
94583,7,2022,Elec- Commercial,Y,2057,22590598,10982
94583,8,2022,Elec- Commercial,Y,2054,24701460,12026
94583,9,2022,Elec- Commercial,Y,1106,16728812,15126
94585,7,2022,Elec- Commercial,Y,0,0,
94585,8,2022,Elec- Commercial,Y,0,0,
