ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93243,3,2022,Elec- Agricultural,Y,0,0,
93245,1,2022,Elec- Agricultural,Y,729,8738258,11987
93245,2,2022,Elec- Agricultural,Y,0,0,
93245,3,2022,Elec- Agricultural,Y,0,0,
93249,1,2022,Elec- Agricultural,Y,0,0,
93249,2,2022,Elec- Agricultural,Y,0,0,
93249,3,2022,Elec- Agricultural,Y,0,0,
93250,1,2022,Elec- Agricultural,Y,0,0,
93250,2,2022,Elec- Agricultural,Y,244,5045322,20678
93250,3,2022,Elec- Agricultural,Y,0,0,
93251,1,2022,Elec- Agricultural,Y,0,0,
93251,2,2022,Elec- Agricultural,Y,0,0,
93251,3,2022,Elec- Agricultural,Y,0,0,
93252,1,2022,Elec- Agricultural,Y,0,0,
93252,2,2022,Elec- Agricultural,Y,0,0,
93252,3,2022,Elec- Agricultural,Y,0,0,
93254,1,2022,Elec- Agricultural,Y,0,0,
93254,2,2022,Elec- Agricultural,Y,0,0,
93254,3,2022,Elec- Agricultural,Y,0,0,
93256,1,2022,Elec- Agricultural,Y,0,0,
93256,2,2022,Elec- Agricultural,Y,0,0,
93256,3,2022,Elec- Agricultural,Y,0,0,
93262,1,2022,Elec- Agricultural,Y,0,0,
93262,2,2022,Elec- Agricultural,Y,0,0,
93262,3,2022,Elec- Agricultural,Y,0,0,
93263,1,2022,Elec- Agricultural,Y,0,0,
93263,2,2022,Elec- Agricultural,Y,0,0,
93263,3,2022,Elec- Agricultural,Y,0,0,
93266,1,2022,Elec- Agricultural,Y,0,0,
93266,2,2022,Elec- Agricultural,Y,0,0,
93266,3,2022,Elec- Agricultural,Y,0,0,
93268,1,2022,Elec- Agricultural,Y,0,0,
93268,2,2022,Elec- Agricultural,Y,0,0,
93268,3,2022,Elec- Agricultural,Y,0,0,
93272,1,2022,Elec- Agricultural,Y,0,0,
93272,2,2022,Elec- Agricultural,Y,0,0,
93272,3,2022,Elec- Agricultural,Y,0,0,
93274,1,2022,Elec- Agricultural,Y,0,0,
93274,2,2022,Elec- Agricultural,Y,0,0,
93274,3,2022,Elec- Agricultural,Y,0,0,
93276,1,2022,Elec- Agricultural,Y,0,0,
93276,2,2022,Elec- Agricultural,Y,0,0,
93276,3,2022,Elec- Agricultural,Y,0,0,
93277,1,2022,Elec- Agricultural,Y,0,0,
93277,2,2022,Elec- Agricultural,Y,0,0,
93277,3,2022,Elec- Agricultural,Y,0,0,
93280,1,2022,Elec- Agricultural,Y,0,0,
93280,2,2022,Elec- Agricultural,Y,1979,97572710,49304
93280,3,2022,Elec- Agricultural,Y,2086,113172134,54253
93286,1,2022,Elec- Agricultural,Y,0,0,
93286,2,2022,Elec- Agricultural,Y,0,0,
93286,3,2022,Elec- Agricultural,Y,0,0,
93291,1,2022,Elec- Agricultural,Y,0,0,
93291,2,2022,Elec- Agricultural,Y,0,0,
93291,3,2022,Elec- Agricultural,Y,0,0,
93292,1,2022,Elec- Agricultural,Y,0,0,
93292,2,2022,Elec- Agricultural,Y,0,0,
93292,3,2022,Elec- Agricultural,Y,0,0,
93301,1,2022,Elec- Agricultural,Y,0,0,
93301,2,2022,Elec- Agricultural,Y,0,0,
93301,3,2022,Elec- Agricultural,Y,0,0,
93304,1,2022,Elec- Agricultural,Y,0,0,
93304,2,2022,Elec- Agricultural,Y,0,0,
93304,3,2022,Elec- Agricultural,Y,0,0,
93305,1,2022,Elec- Agricultural,Y,0,0,
93305,2,2022,Elec- Agricultural,Y,0,0,
93305,3,2022,Elec- Agricultural,Y,0,0,
93306,1,2022,Elec- Agricultural,Y,0,0,
93306,2,2022,Elec- Agricultural,Y,0,0,
93306,3,2022,Elec- Agricultural,Y,0,0,
93307,1,2022,Elec- Agricultural,Y,2513,89060688,35440
93307,2,2022,Elec- Agricultural,Y,907,28466282,31385
93307,3,2022,Elec- Agricultural,Y,1155,33864913,29320
93308,1,2022,Elec- Agricultural,Y,0,0,
93308,2,2022,Elec- Agricultural,Y,0,0,
93308,3,2022,Elec- Agricultural,Y,427,28528642,66812
93309,1,2022,Elec- Agricultural,Y,0,0,
93309,2,2022,Elec- Agricultural,Y,0,0,
93309,3,2022,Elec- Agricultural,Y,0,0,
93311,1,2022,Elec- Agricultural,Y,0,0,
93311,2,2022,Elec- Agricultural,Y,285,24106208,84583
93311,3,2022,Elec- Agricultural,Y,0,0,
93312,1,2022,Elec- Agricultural,Y,0,0,
93312,2,2022,Elec- Agricultural,Y,0,0,
93312,3,2022,Elec- Agricultural,Y,0,0,
93313,1,2022,Elec- Agricultural,Y,0,0,
93313,2,2022,Elec- Agricultural,Y,0,0,
93313,3,2022,Elec- Agricultural,Y,0,0,
93314,1,2022,Elec- Agricultural,Y,0,0,
93314,2,2022,Elec- Agricultural,Y,0,0,
93314,3,2022,Elec- Agricultural,Y,0,0,
93401,1,2022,Elec- Agricultural,Y,0,0,
93401,2,2022,Elec- Agricultural,Y,136,213964,1573
93401,3,2022,Elec- Agricultural,Y,102,227371,2229
93402,1,2022,Elec- Agricultural,Y,0,0,
93402,2,2022,Elec- Agricultural,Y,0,0,
93402,3,2022,Elec- Agricultural,Y,0,0,
93405,1,2022,Elec- Agricultural,Y,0,0,
93405,2,2022,Elec- Agricultural,Y,0,0,
93405,3,2022,Elec- Agricultural,Y,0,0,
93420,1,2022,Elec- Agricultural,Y,1437,11019915,7669
93420,2,2022,Elec- Agricultural,Y,454,3382978,7451
93420,3,2022,Elec- Agricultural,Y,571,10113672,17712
93422,1,2022,Elec- Agricultural,Y,0,0,
93422,2,2022,Elec- Agricultural,Y,0,0,
93422,3,2022,Elec- Agricultural,Y,0,0,
93426,1,2022,Elec- Agricultural,Y,0,0,
93426,2,2022,Elec- Agricultural,Y,0,0,
93426,3,2022,Elec- Agricultural,Y,0,0,
93427,1,2022,Elec- Agricultural,Y,0,0,
93427,2,2022,Elec- Agricultural,Y,0,0,
93427,3,2022,Elec- Agricultural,Y,0,0,
93428,1,2022,Elec- Agricultural,Y,0,0,
93428,2,2022,Elec- Agricultural,Y,0,0,
93428,3,2022,Elec- Agricultural,Y,0,0,
93430,1,2022,Elec- Agricultural,Y,0,0,
93430,2,2022,Elec- Agricultural,Y,0,0,
93430,3,2022,Elec- Agricultural,Y,0,0,
93432,1,2022,Elec- Agricultural,Y,0,0,
93432,2,2022,Elec- Agricultural,Y,0,0,
93432,3,2022,Elec- Agricultural,N,86,165112,1920
93433,1,2022,Elec- Agricultural,Y,0,0,
93433,2,2022,Elec- Agricultural,Y,0,0,
93433,3,2022,Elec- Agricultural,Y,0,0,
93434,1,2022,Elec- Agricultural,Y,0,0,
93434,2,2022,Elec- Agricultural,Y,0,0,
93434,3,2022,Elec- Agricultural,Y,0,0,
93435,1,2022,Elec- Agricultural,Y,0,0,
93435,2,2022,Elec- Agricultural,Y,0,0,
93435,3,2022,Elec- Agricultural,Y,0,0,
93436,1,2022,Elec- Agricultural,Y,0,0,
93436,2,2022,Elec- Agricultural,Y,294,1362018,4633
93436,3,2022,Elec- Agricultural,Y,242,1495609,6180
93437,1,2022,Elec- Agricultural,Y,0,0,
93437,2,2022,Elec- Agricultural,Y,0,0,
93437,3,2022,Elec- Agricultural,Y,0,0,
93441,1,2022,Elec- Agricultural,Y,0,0,
93441,2,2022,Elec- Agricultural,Y,0,0,
93441,3,2022,Elec- Agricultural,Y,0,0,
93442,1,2022,Elec- Agricultural,Y,0,0,
93442,2,2022,Elec- Agricultural,Y,0,0,
93442,3,2022,Elec- Agricultural,Y,156,282716,1812
93444,1,2022,Elec- Agricultural,Y,0,0,
93444,2,2022,Elec- Agricultural,Y,0,0,
93444,3,2022,Elec- Agricultural,Y,0,0,
93445,1,2022,Elec- Agricultural,Y,0,0,
93445,2,2022,Elec- Agricultural,Y,0,0,
93445,3,2022,Elec- Agricultural,Y,0,0,
93446,1,2022,Elec- Agricultural,Y,1508,13192551,8748
93446,2,2022,Elec- Agricultural,Y,824,2182587,2649
93446,3,2022,Elec- Agricultural,Y,833,2842781,3413
93449,1,2022,Elec- Agricultural,Y,0,0,
93449,2,2022,Elec- Agricultural,Y,0,0,
93449,3,2022,Elec- Agricultural,Y,0,0,
93450,1,2022,Elec- Agricultural,Y,0,0,
93450,2,2022,Elec- Agricultural,Y,0,0,
93450,3,2022,Elec- Agricultural,Y,0,0,
93451,1,2022,Elec- Agricultural,Y,0,0,
93451,2,2022,Elec- Agricultural,Y,0,0,
93451,3,2022,Elec- Agricultural,Y,0,0,
93452,1,2022,Elec- Agricultural,Y,0,0,
93452,2,2022,Elec- Agricultural,Y,0,0,
93452,3,2022,Elec- Agricultural,Y,0,0,
93453,1,2022,Elec- Agricultural,Y,0,0,
93453,2,2022,Elec- Agricultural,Y,0,0,
93453,3,2022,Elec- Agricultural,Y,0,0,
93454,1,2022,Elec- Agricultural,Y,0,0,
93454,2,2022,Elec- Agricultural,Y,311,9751971,31357
93454,3,2022,Elec- Agricultural,Y,238,7346587,30868
93455,1,2022,Elec- Agricultural,Y,0,0,
93455,2,2022,Elec- Agricultural,Y,0,0,
93455,3,2022,Elec- Agricultural,Y,0,0,
93458,1,2022,Elec- Agricultural,Y,0,0,
93458,2,2022,Elec- Agricultural,Y,0,0,
93458,3,2022,Elec- Agricultural,Y,0,0,
93460,1,2022,Elec- Agricultural,Y,0,0,
93460,2,2022,Elec- Agricultural,Y,248,712107,2871
93460,3,2022,Elec- Agricultural,Y,0,0,
93461,1,2022,Elec- Agricultural,Y,0,0,
93461,2,2022,Elec- Agricultural,Y,0,0,
93461,3,2022,Elec- Agricultural,Y,0,0,
93463,1,2022,Elec- Agricultural,Y,0,0,
93463,2,2022,Elec- Agricultural,Y,0,0,
93463,3,2022,Elec- Agricultural,Y,0,0,
93465,1,2022,Elec- Agricultural,Y,308,266802,866
93465,2,2022,Elec- Agricultural,Y,307,356286,1161
93465,3,2022,Elec- Agricultural,Y,0,0,
93601,1,2022,Elec- Agricultural,Y,0,0,
93601,2,2022,Elec- Agricultural,Y,0,0,
93601,3,2022,Elec- Agricultural,Y,0,0,
93602,1,2022,Elec- Agricultural,Y,0,0,
93602,2,2022,Elec- Agricultural,Y,0,0,
93602,3,2022,Elec- Agricultural,Y,0,0,
93603,1,2022,Elec- Agricultural,Y,0,0,
93603,2,2022,Elec- Agricultural,Y,0,0,
93603,3,2022,Elec- Agricultural,Y,0,0,
93608,1,2022,Elec- Agricultural,Y,0,0,
93608,2,2022,Elec- Agricultural,Y,0,0,
93608,3,2022,Elec- Agricultural,Y,0,0,
93609,1,2022,Elec- Agricultural,Y,483,3665483,7589
93609,2,2022,Elec- Agricultural,N,226,3130164,13850
93609,3,2022,Elec- Agricultural,N,227,3217564,14174
93610,1,2022,Elec- Agricultural,Y,683,5856239,8574
93610,2,2022,Elec- Agricultural,N,466,16360188,35108
93610,3,2022,Elec- Agricultural,N,462,17815412,38561
93611,1,2022,Elec- Agricultural,Y,0,0,
93611,2,2022,Elec- Agricultural,Y,0,0,
93611,3,2022,Elec- Agricultural,Y,0,0,
93612,1,2022,Elec- Agricultural,Y,0,0,
93612,2,2022,Elec- Agricultural,Y,0,0,
93612,3,2022,Elec- Agricultural,Y,0,0,
93614,1,2022,Elec- Agricultural,Y,0,0,
93614,2,2022,Elec- Agricultural,Y,0,0,
93614,3,2022,Elec- Agricultural,Y,0,0,
93615,1,2022,Elec- Agricultural,Y,0,0,
93615,2,2022,Elec- Agricultural,Y,0,0,
93615,3,2022,Elec- Agricultural,Y,0,0,
93616,1,2022,Elec- Agricultural,Y,0,0,
93616,2,2022,Elec- Agricultural,Y,0,0,
93616,3,2022,Elec- Agricultural,Y,0,0,
93618,1,2022,Elec- Agricultural,Y,0,0,
93618,2,2022,Elec- Agricultural,Y,562,5956841,10599
93618,3,2022,Elec- Agricultural,Y,1281,8863321,6919
93619,1,2022,Elec- Agricultural,Y,0,0,
93619,2,2022,Elec- Agricultural,Y,0,0,
93619,3,2022,Elec- Agricultural,Y,0,0,
93620,1,2022,Elec- Agricultural,Y,0,0,
93620,2,2022,Elec- Agricultural,N,220,2792517,12693
93620,3,2022,Elec- Agricultural,N,220,3423355,15561
93621,1,2022,Elec- Agricultural,Y,0,0,
93621,2,2022,Elec- Agricultural,Y,0,0,
93621,3,2022,Elec- Agricultural,Y,0,0,
93622,1,2022,Elec- Agricultural,Y,1951,22590387,11579
93622,2,2022,Elec- Agricultural,N,255,5569623,21842
93622,3,2022,Elec- Agricultural,N,254,6779185,26690
93624,2,2022,Elec- Agricultural,N,110,3680405,33458
93624,3,2022,Elec- Agricultural,N,110,5629804,51180
93625,1,2022,Elec- Agricultural,Y,0,0,
93625,2,2022,Elec- Agricultural,Y,0,0,
93625,3,2022,Elec- Agricultural,Y,0,0,
93626,1,2022,Elec- Agricultural,Y,0,0,
93626,2,2022,Elec- Agricultural,Y,0,0,
93626,3,2022,Elec- Agricultural,Y,0,0,
93627,1,2022,Elec- Agricultural,Y,0,0,
93627,2,2022,Elec- Agricultural,Y,0,0,
93627,3,2022,Elec- Agricultural,Y,0,0,
93628,1,2022,Elec- Agricultural,Y,0,0,
93628,2,2022,Elec- Agricultural,Y,0,0,
93628,3,2022,Elec- Agricultural,Y,0,0,
93630,1,2022,Elec- Agricultural,Y,0,0,
93630,2,2022,Elec- Agricultural,Y,602,11377974,18900
93630,3,2022,Elec- Agricultural,N,524,10043199,19166
93631,1,2022,Elec- Agricultural,Y,0,0,
93631,2,2022,Elec- Agricultural,N,492,3127320,6356
93631,3,2022,Elec- Agricultural,N,492,2746532,5582
93635,1,2022,Elec- Agricultural,Y,0,0,
93635,2,2022,Elec- Agricultural,Y,1157,19104790,16512
93635,3,2022,Elec- Agricultural,Y,990,20928807,21140
93636,1,2022,Elec- Agricultural,Y,0,0,
93636,2,2022,Elec- Agricultural,Y,0,0,
93636,3,2022,Elec- Agricultural,Y,95,1204977,12684
93637,1,2022,Elec- Agricultural,Y,1639,9396250,5733
93637,2,2022,Elec- Agricultural,N,670,15434409,23036
93637,3,2022,Elec- Agricultural,N,669,16378840,24483
93638,1,2022,Elec- Agricultural,Y,0,0,
93638,2,2022,Elec- Agricultural,Y,415,4461260,10750
93638,3,2022,Elec- Agricultural,N,319,4614558,14466
93640,1,2022,Elec- Agricultural,Y,0,0,
93640,2,2022,Elec- Agricultural,Y,291,11121621,38219
93640,3,2022,Elec- Agricultural,Y,295,14373879,48725
93641,1,2022,Elec- Agricultural,Y,0,0,
93641,2,2022,Elec- Agricultural,Y,0,0,
93641,3,2022,Elec- Agricultural,Y,0,0,
93643,1,2022,Elec- Agricultural,Y,0,0,
93643,2,2022,Elec- Agricultural,Y,0,0,
93643,3,2022,Elec- Agricultural,Y,0,0,
93644,1,2022,Elec- Agricultural,Y,0,0,
93644,2,2022,Elec- Agricultural,Y,0,0,
93644,3,2022,Elec- Agricultural,Y,0,0,
93645,1,2022,Elec- Agricultural,Y,0,0,
93645,2,2022,Elec- Agricultural,Y,0,0,
93645,3,2022,Elec- Agricultural,Y,0,0,
93646,1,2022,Elec- Agricultural,Y,0,0,
93646,2,2022,Elec- Agricultural,Y,0,0,
93646,3,2022,Elec- Agricultural,Y,0,0,
93647,1,2022,Elec- Agricultural,Y,1028,3403136,3310
93647,2,2022,Elec- Agricultural,Y,646,2715619,4204
93647,3,2022,Elec- Agricultural,Y,0,0,
93648,1,2022,Elec- Agricultural,Y,0,0,
93648,2,2022,Elec- Agricultural,Y,0,0,
93648,3,2022,Elec- Agricultural,Y,0,0,
93650,1,2022,Elec- Agricultural,Y,0,0,
93650,2,2022,Elec- Agricultural,Y,0,0,
93650,3,2022,Elec- Agricultural,Y,0,0,
93651,1,2022,Elec- Agricultural,Y,0,0,
93651,2,2022,Elec- Agricultural,Y,0,0,
93651,3,2022,Elec- Agricultural,Y,0,0,
93652,1,2022,Elec- Agricultural,Y,0,0,
93652,2,2022,Elec- Agricultural,Y,0,0,
93652,3,2022,Elec- Agricultural,Y,0,0,
93653,1,2022,Elec- Agricultural,Y,0,0,
93653,2,2022,Elec- Agricultural,Y,0,0,
93653,3,2022,Elec- Agricultural,Y,0,0,
93654,1,2022,Elec- Agricultural,Y,0,0,
93654,2,2022,Elec- Agricultural,Y,0,0,
93654,3,2022,Elec- Agricultural,Y,0,0,
93656,1,2022,Elec- Agricultural,Y,0,0,
93656,2,2022,Elec- Agricultural,Y,371,15128083,40777
93656,3,2022,Elec- Agricultural,N,212,7012820,33079
93657,1,2022,Elec- Agricultural,Y,0,0,
93657,2,2022,Elec- Agricultural,Y,1649,7125548,4321
93657,3,2022,Elec- Agricultural,Y,1648,7315060,4439
93660,1,2022,Elec- Agricultural,Y,0,0,
93660,2,2022,Elec- Agricultural,Y,0,0,
93660,3,2022,Elec- Agricultural,Y,121,5347786,44197
93662,1,2022,Elec- Agricultural,Y,2602,10754699,4133
93662,2,2022,Elec- Agricultural,Y,1017,7363282,7240
93662,3,2022,Elec- Agricultural,Y,1024,7593018,7415
93667,1,2022,Elec- Agricultural,Y,0,0,
93667,2,2022,Elec- Agricultural,Y,0,0,
93667,3,2022,Elec- Agricultural,Y,0,0,
93668,1,2022,Elec- Agricultural,Y,0,0,
93668,2,2022,Elec- Agricultural,Y,0,0,
93668,3,2022,Elec- Agricultural,Y,0,0,
93675,1,2022,Elec- Agricultural,Y,0,0,
93675,2,2022,Elec- Agricultural,Y,49,13140,268
93675,3,2022,Elec- Agricultural,Y,0,0,
93701,1,2022,Elec- Agricultural,Y,0,0,
93701,2,2022,Elec- Agricultural,Y,0,0,
93701,3,2022,Elec- Agricultural,Y,0,0,
93702,1,2022,Elec- Agricultural,Y,0,0,
93702,2,2022,Elec- Agricultural,Y,0,0,
93702,3,2022,Elec- Agricultural,Y,0,0,
93703,1,2022,Elec- Agricultural,Y,0,0,
93703,2,2022,Elec- Agricultural,Y,0,0,
93703,3,2022,Elec- Agricultural,Y,0,0,
93704,1,2022,Elec- Agricultural,Y,0,0,
93704,2,2022,Elec- Agricultural,Y,0,0,
93704,3,2022,Elec- Agricultural,Y,0,0,
93705,1,2022,Elec- Agricultural,Y,0,0,
93705,2,2022,Elec- Agricultural,Y,0,0,
93705,3,2022,Elec- Agricultural,Y,0,0,
93706,1,2022,Elec- Agricultural,Y,3327,12470966,3748
93706,2,2022,Elec- Agricultural,Y,0,0,
93706,3,2022,Elec- Agricultural,Y,0,0,
93710,1,2022,Elec- Agricultural,Y,0,0,
93710,2,2022,Elec- Agricultural,Y,0,0,
93710,3,2022,Elec- Agricultural,Y,0,0,
93711,1,2022,Elec- Agricultural,Y,0,0,
93711,2,2022,Elec- Agricultural,Y,0,0,
93711,3,2022,Elec- Agricultural,Y,0,0,
93720,1,2022,Elec- Agricultural,Y,0,0,
93720,2,2022,Elec- Agricultural,Y,0,0,
93720,3,2022,Elec- Agricultural,Y,0,0,
93721,1,2022,Elec- Agricultural,Y,0,0,
93721,2,2022,Elec- Agricultural,Y,0,0,
93721,3,2022,Elec- Agricultural,Y,0,0,
93722,1,2022,Elec- Agricultural,Y,0,0,
93722,2,2022,Elec- Agricultural,Y,0,0,
93722,3,2022,Elec- Agricultural,Y,0,0,
93723,1,2022,Elec- Agricultural,Y,0,0,
93723,2,2022,Elec- Agricultural,Y,0,0,
93723,3,2022,Elec- Agricultural,N,143,403091,2819
93725,1,2022,Elec- Agricultural,Y,0,0,
93725,2,2022,Elec- Agricultural,Y,2360,16710493,7081
93725,3,2022,Elec- Agricultural,Y,2217,17524121,7904
93726,1,2022,Elec- Agricultural,Y,0,0,
93726,2,2022,Elec- Agricultural,Y,0,0,
93726,3,2022,Elec- Agricultural,Y,0,0,
93727,1,2022,Elec- Agricultural,Y,0,0,
93727,2,2022,Elec- Agricultural,Y,0,0,
93727,3,2022,Elec- Agricultural,Y,0,0,
93728,1,2022,Elec- Agricultural,Y,0,0,
93728,2,2022,Elec- Agricultural,Y,0,0,
93728,3,2022,Elec- Agricultural,Y,0,0,
93730,1,2022,Elec- Agricultural,Y,0,0,
93730,2,2022,Elec- Agricultural,Y,0,0,
93730,3,2022,Elec- Agricultural,Y,0,0,
93737,1,2022,Elec- Agricultural,Y,0,0,
93737,2,2022,Elec- Agricultural,Y,0,0,
93737,3,2022,Elec- Agricultural,Y,0,0,
93740,1,2022,Elec- Agricultural,Y,0,0,
93740,2,2022,Elec- Agricultural,Y,0,0,
93740,3,2022,Elec- Agricultural,Y,0,0,
93741,1,2022,Elec- Agricultural,Y,0,0,
93741,2,2022,Elec- Agricultural,Y,0,0,
93741,3,2022,Elec- Agricultural,Y,0,0,
93901,1,2022,Elec- Agricultural,Y,0,0,
93901,2,2022,Elec- Agricultural,Y,232,4589217,19781
93901,3,2022,Elec- Agricultural,Y,291,7226107,24832
93905,1,2022,Elec- Agricultural,Y,0,0,
93905,2,2022,Elec- Agricultural,Y,0,0,
93905,3,2022,Elec- Agricultural,Y,0,0,
93906,1,2022,Elec- Agricultural,Y,0,0,
93906,2,2022,Elec- Agricultural,Y,0,0,
93906,3,2022,Elec- Agricultural,Y,0,0,
93907,1,2022,Elec- Agricultural,Y,0,0,
93907,2,2022,Elec- Agricultural,Y,0,0,
93907,3,2022,Elec- Agricultural,Y,0,0,
93908,1,2022,Elec- Agricultural,Y,0,0,
93908,2,2022,Elec- Agricultural,Y,0,0,
93908,3,2022,Elec- Agricultural,Y,0,0,
93920,1,2022,Elec- Agricultural,Y,0,0,
93920,2,2022,Elec- Agricultural,Y,0,0,
93920,3,2022,Elec- Agricultural,Y,0,0,
93923,1,2022,Elec- Agricultural,Y,0,0,
93923,2,2022,Elec- Agricultural,Y,0,0,
93923,3,2022,Elec- Agricultural,Y,0,0,
93924,1,2022,Elec- Agricultural,Y,0,0,
93924,2,2022,Elec- Agricultural,Y,0,0,
93924,3,2022,Elec- Agricultural,Y,0,0,
93925,1,2022,Elec- Agricultural,Y,0,0,
93925,2,2022,Elec- Agricultural,Y,0,0,
93925,3,2022,Elec- Agricultural,Y,0,0,
93926,1,2022,Elec- Agricultural,Y,0,0,
93926,2,2022,Elec- Agricultural,Y,0,0,
93926,3,2022,Elec- Agricultural,Y,0,0,
93927,1,2022,Elec- Agricultural,Y,0,0,
93927,2,2022,Elec- Agricultural,Y,0,0,
93927,3,2022,Elec- Agricultural,Y,0,0,
93930,1,2022,Elec- Agricultural,Y,0,0,
93930,2,2022,Elec- Agricultural,Y,608,12018226,19767
93930,3,2022,Elec- Agricultural,Y,472,14590538,30912
93932,1,2022,Elec- Agricultural,Y,0,0,
93932,2,2022,Elec- Agricultural,Y,0,0,
93932,3,2022,Elec- Agricultural,Y,0,0,
93933,1,2022,Elec- Agricultural,Y,0,0,
93933,2,2022,Elec- Agricultural,Y,0,0,
93933,3,2022,Elec- Agricultural,Y,0,0,
93940,1,2022,Elec- Agricultural,Y,0,0,
93940,2,2022,Elec- Agricultural,Y,0,0,
93940,3,2022,Elec- Agricultural,Y,0,0,
93950,1,2022,Elec- Agricultural,Y,0,0,
93950,2,2022,Elec- Agricultural,Y,0,0,
93950,3,2022,Elec- Agricultural,Y,0,0,
93960,1,2022,Elec- Agricultural,Y,0,0,
93960,2,2022,Elec- Agricultural,Y,0,0,
93960,3,2022,Elec- Agricultural,Y,0,0,
94010,1,2022,Elec- Agricultural,Y,0,0,
94010,2,2022,Elec- Agricultural,Y,0,0,
94010,3,2022,Elec- Agricultural,Y,0,0,
94014,1,2022,Elec- Agricultural,Y,0,0,
94014,2,2022,Elec- Agricultural,Y,0,0,
94014,3,2022,Elec- Agricultural,Y,0,0,
94015,1,2022,Elec- Agricultural,Y,0,0,
94015,2,2022,Elec- Agricultural,Y,0,0,
94015,3,2022,Elec- Agricultural,Y,0,0,
94019,1,2022,Elec- Agricultural,Y,273,8844723,32398
94019,2,2022,Elec- Agricultural,Y,0,0,
94019,3,2022,Elec- Agricultural,Y,0,0,
94020,1,2022,Elec- Agricultural,Y,0,0,
94020,2,2022,Elec- Agricultural,Y,0,0,
94020,3,2022,Elec- Agricultural,Y,0,0,
94022,1,2022,Elec- Agricultural,Y,0,0,
94022,2,2022,Elec- Agricultural,Y,0,0,
94022,3,2022,Elec- Agricultural,Y,0,0,
94025,1,2022,Elec- Agricultural,Y,0,0,
94025,2,2022,Elec- Agricultural,Y,0,0,
94025,3,2022,Elec- Agricultural,Y,0,0,
94027,1,2022,Elec- Agricultural,Y,0,0,
94027,2,2022,Elec- Agricultural,Y,0,0,
94027,3,2022,Elec- Agricultural,Y,0,0,
94028,1,2022,Elec- Agricultural,Y,0,0,
94028,2,2022,Elec- Agricultural,Y,0,0,
94028,3,2022,Elec- Agricultural,Y,0,0,
