ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93230,10,2022,Elec- Agricultural,Y,0,0,
93230,11,2022,Elec- Agricultural,N,384,7323182,19071
93230,12,2022,Elec- Agricultural,Y,385,5477795,14228
93234,10,2022,Elec- Agricultural,Y,142,8616685,60681
93234,11,2022,Elec- Agricultural,Y,0,0,
93234,12,2022,Elec- Agricultural,Y,0,0,
93239,10,2022,Elec- Agricultural,Y,0,0,
93239,11,2022,Elec- Agricultural,Y,0,0,
93239,12,2022,Elec- Agricultural,Y,0,0,
93241,10,2022,Elec- Agricultural,Y,0,0,
93241,11,2022,Elec- Agricultural,Y,0,0,
93241,12,2022,Elec- Agricultural,Y,0,0,
93242,10,2022,Elec- Agricultural,Y,0,0,
93242,11,2022,Elec- Agricultural,Y,0,0,
93242,12,2022,Elec- Agricultural,Y,0,0,
93243,10,2022,Elec- Agricultural,Y,0,0,
93243,11,2022,Elec- Agricultural,Y,0,0,
93243,12,2022,Elec- Agricultural,Y,0,0,
93245,10,2022,Elec- Agricultural,Y,0,0,
93245,11,2022,Elec- Agricultural,Y,673,11520009,17117
93245,12,2022,Elec- Agricultural,Y,912,11507752,12618
93249,10,2022,Elec- Agricultural,Y,0,0,
93249,11,2022,Elec- Agricultural,Y,0,0,
93249,12,2022,Elec- Agricultural,Y,0,0,
93250,10,2022,Elec- Agricultural,Y,0,0,
93250,11,2022,Elec- Agricultural,Y,0,0,
93250,12,2022,Elec- Agricultural,Y,0,0,
93251,10,2022,Elec- Agricultural,Y,0,0,
93251,11,2022,Elec- Agricultural,Y,0,0,
93251,12,2022,Elec- Agricultural,Y,0,0,
93252,10,2022,Elec- Agricultural,Y,0,0,
93252,11,2022,Elec- Agricultural,Y,0,0,
93252,12,2022,Elec- Agricultural,Y,0,0,
93254,10,2022,Elec- Agricultural,Y,0,0,
93254,11,2022,Elec- Agricultural,Y,0,0,
93254,12,2022,Elec- Agricultural,Y,0,0,
93256,10,2022,Elec- Agricultural,Y,0,0,
93256,11,2022,Elec- Agricultural,Y,0,0,
93256,12,2022,Elec- Agricultural,Y,0,0,
93262,10,2022,Elec- Agricultural,Y,0,0,
93262,11,2022,Elec- Agricultural,Y,0,0,
93262,12,2022,Elec- Agricultural,Y,0,0,
93263,10,2022,Elec- Agricultural,Y,0,0,
93263,11,2022,Elec- Agricultural,Y,0,0,
93263,12,2022,Elec- Agricultural,Y,0,0,
93266,10,2022,Elec- Agricultural,Y,0,0,
93266,11,2022,Elec- Agricultural,Y,0,0,
93266,12,2022,Elec- Agricultural,Y,0,0,
93268,10,2022,Elec- Agricultural,Y,0,0,
93268,11,2022,Elec- Agricultural,Y,0,0,
93268,12,2022,Elec- Agricultural,Y,0,0,
93272,10,2022,Elec- Agricultural,Y,0,0,
93272,11,2022,Elec- Agricultural,Y,0,0,
93272,12,2022,Elec- Agricultural,Y,0,0,
93274,10,2022,Elec- Agricultural,Y,0,0,
93274,11,2022,Elec- Agricultural,Y,0,0,
93274,12,2022,Elec- Agricultural,Y,0,0,
93276,10,2022,Elec- Agricultural,Y,0,0,
93276,11,2022,Elec- Agricultural,Y,0,0,
93276,12,2022,Elec- Agricultural,Y,0,0,
93277,10,2022,Elec- Agricultural,Y,0,0,
93277,11,2022,Elec- Agricultural,Y,0,0,
93277,12,2022,Elec- Agricultural,Y,0,0,
93280,10,2022,Elec- Agricultural,Y,2171,146823157,67629
93280,11,2022,Elec- Agricultural,Y,0,0,
93280,12,2022,Elec- Agricultural,Y,0,0,
93286,10,2022,Elec- Agricultural,Y,0,0,
93286,11,2022,Elec- Agricultural,Y,0,0,
93286,12,2022,Elec- Agricultural,Y,0,0,
93291,10,2022,Elec- Agricultural,Y,0,0,
93291,11,2022,Elec- Agricultural,Y,0,0,
93291,12,2022,Elec- Agricultural,Y,0,0,
93292,10,2022,Elec- Agricultural,Y,0,0,
93292,11,2022,Elec- Agricultural,Y,0,0,
93292,12,2022,Elec- Agricultural,Y,0,0,
93301,10,2022,Elec- Agricultural,Y,0,0,
93301,11,2022,Elec- Agricultural,Y,0,0,
93301,12,2022,Elec- Agricultural,Y,0,0,
93304,10,2022,Elec- Agricultural,Y,0,0,
93304,11,2022,Elec- Agricultural,Y,0,0,
93304,12,2022,Elec- Agricultural,Y,0,0,
93305,10,2022,Elec- Agricultural,Y,0,0,
93305,11,2022,Elec- Agricultural,Y,0,0,
93305,12,2022,Elec- Agricultural,Y,0,0,
93306,10,2022,Elec- Agricultural,Y,0,0,
93306,11,2022,Elec- Agricultural,Y,0,0,
93306,12,2022,Elec- Agricultural,Y,0,0,
93307,10,2022,Elec- Agricultural,Y,805,39046749,48505
93307,11,2022,Elec- Agricultural,Y,2390,114255589,47806
93307,12,2022,Elec- Agricultural,Y,2438,92446070,37919
93308,10,2022,Elec- Agricultural,Y,348,24991978,71816
93308,11,2022,Elec- Agricultural,Y,0,0,
93308,12,2022,Elec- Agricultural,Y,0,0,
93309,10,2022,Elec- Agricultural,Y,0,0,
93309,11,2022,Elec- Agricultural,Y,0,0,
93309,12,2022,Elec- Agricultural,Y,0,0,
93311,10,2022,Elec- Agricultural,Y,0,0,
93311,11,2022,Elec- Agricultural,Y,0,0,
93311,12,2022,Elec- Agricultural,Y,0,0,
93312,10,2022,Elec- Agricultural,Y,0,0,
93312,11,2022,Elec- Agricultural,Y,0,0,
93312,12,2022,Elec- Agricultural,Y,0,0,
93313,10,2022,Elec- Agricultural,Y,0,0,
93313,11,2022,Elec- Agricultural,Y,0,0,
93313,12,2022,Elec- Agricultural,Y,0,0,
93314,10,2022,Elec- Agricultural,Y,0,0,
93314,11,2022,Elec- Agricultural,Y,0,0,
93314,12,2022,Elec- Agricultural,Y,0,0,
93401,10,2022,Elec- Agricultural,Y,0,0,
93401,11,2022,Elec- Agricultural,Y,0,0,
93401,12,2022,Elec- Agricultural,Y,0,0,
93402,10,2022,Elec- Agricultural,Y,0,0,
93402,11,2022,Elec- Agricultural,Y,0,0,
93402,12,2022,Elec- Agricultural,Y,0,0,
93405,10,2022,Elec- Agricultural,Y,0,0,
93405,11,2022,Elec- Agricultural,Y,0,0,
93405,12,2022,Elec- Agricultural,Y,0,0,
93420,10,2022,Elec- Agricultural,Y,1188,23198904,19528
93420,11,2022,Elec- Agricultural,Y,898,11296226,12579
93420,12,2022,Elec- Agricultural,Y,1035,6876187,6644
93422,10,2022,Elec- Agricultural,Y,0,0,
93422,11,2022,Elec- Agricultural,Y,0,0,
93422,12,2022,Elec- Agricultural,Y,0,0,
93426,10,2022,Elec- Agricultural,Y,0,0,
93426,11,2022,Elec- Agricultural,Y,0,0,
93426,12,2022,Elec- Agricultural,Y,0,0,
93427,10,2022,Elec- Agricultural,Y,0,0,
93427,11,2022,Elec- Agricultural,Y,0,0,
93427,12,2022,Elec- Agricultural,Y,0,0,
93428,10,2022,Elec- Agricultural,Y,0,0,
93428,11,2022,Elec- Agricultural,Y,0,0,
93428,12,2022,Elec- Agricultural,Y,0,0,
93430,10,2022,Elec- Agricultural,Y,0,0,
93430,11,2022,Elec- Agricultural,Y,0,0,
93430,12,2022,Elec- Agricultural,Y,0,0,
93432,10,2022,Elec- Agricultural,Y,0,0,
93432,11,2022,Elec- Agricultural,Y,0,0,
93432,12,2022,Elec- Agricultural,Y,0,0,
93433,10,2022,Elec- Agricultural,Y,0,0,
93433,11,2022,Elec- Agricultural,Y,0,0,
93433,12,2022,Elec- Agricultural,Y,0,0,
93434,10,2022,Elec- Agricultural,Y,0,0,
93434,11,2022,Elec- Agricultural,Y,0,0,
93434,12,2022,Elec- Agricultural,Y,0,0,
93435,10,2022,Elec- Agricultural,Y,0,0,
93435,11,2022,Elec- Agricultural,Y,0,0,
93436,10,2022,Elec- Agricultural,Y,304,1598141,5257
93436,11,2022,Elec- Agricultural,Y,236,802483,3400
93436,12,2022,Elec- Agricultural,Y,0,0,
93437,10,2022,Elec- Agricultural,Y,0,0,
93437,11,2022,Elec- Agricultural,Y,0,0,
93437,12,2022,Elec- Agricultural,Y,0,0,
93441,10,2022,Elec- Agricultural,Y,0,0,
93441,11,2022,Elec- Agricultural,Y,0,0,
93441,12,2022,Elec- Agricultural,Y,0,0,
93442,10,2022,Elec- Agricultural,Y,0,0,
93442,11,2022,Elec- Agricultural,Y,126,168295,1336
93442,12,2022,Elec- Agricultural,Y,0,0,
93444,10,2022,Elec- Agricultural,Y,0,0,
93444,11,2022,Elec- Agricultural,Y,0,0,
93444,12,2022,Elec- Agricultural,Y,0,0,
93445,10,2022,Elec- Agricultural,Y,0,0,
93445,11,2022,Elec- Agricultural,Y,0,0,
93445,12,2022,Elec- Agricultural,Y,0,0,
93446,10,2022,Elec- Agricultural,Y,713,2935462,4117
93446,11,2022,Elec- Agricultural,Y,521,689086,1323
93446,12,2022,Elec- Agricultural,Y,0,0,
93449,10,2022,Elec- Agricultural,Y,0,0,
93449,11,2022,Elec- Agricultural,Y,0,0,
93449,12,2022,Elec- Agricultural,Y,0,0,
93450,10,2022,Elec- Agricultural,Y,0,0,
93450,11,2022,Elec- Agricultural,Y,0,0,
93450,12,2022,Elec- Agricultural,Y,0,0,
93451,10,2022,Elec- Agricultural,Y,0,0,
93451,11,2022,Elec- Agricultural,Y,921,12172196,13216
93451,12,2022,Elec- Agricultural,Y,0,0,
93452,10,2022,Elec- Agricultural,Y,0,0,
93452,11,2022,Elec- Agricultural,Y,0,0,
93452,12,2022,Elec- Agricultural,Y,0,0,
93453,10,2022,Elec- Agricultural,Y,0,0,
93453,11,2022,Elec- Agricultural,Y,0,0,
93453,12,2022,Elec- Agricultural,Y,0,0,
93454,10,2022,Elec- Agricultural,Y,0,0,
93454,11,2022,Elec- Agricultural,Y,0,0,
93454,12,2022,Elec- Agricultural,Y,0,0,
93455,10,2022,Elec- Agricultural,Y,0,0,
93455,11,2022,Elec- Agricultural,Y,0,0,
93455,12,2022,Elec- Agricultural,Y,0,0,
93458,10,2022,Elec- Agricultural,Y,0,0,
93458,11,2022,Elec- Agricultural,Y,0,0,
93458,12,2022,Elec- Agricultural,Y,0,0,
93460,10,2022,Elec- Agricultural,Y,237,1057434,4462
93460,11,2022,Elec- Agricultural,Y,335,1347431,4022
93460,12,2022,Elec- Agricultural,Y,642,1821427,2837
93461,10,2022,Elec- Agricultural,Y,0,0,
93461,11,2022,Elec- Agricultural,Y,0,0,
93461,12,2022,Elec- Agricultural,N,50,47129,943
93463,10,2022,Elec- Agricultural,Y,0,0,
93463,11,2022,Elec- Agricultural,Y,0,0,
93463,12,2022,Elec- Agricultural,Y,0,0,
93465,10,2022,Elec- Agricultural,Y,250,387959,1552
93465,11,2022,Elec- Agricultural,Y,265,229014,864
93465,12,2022,Elec- Agricultural,Y,0,0,
93601,10,2022,Elec- Agricultural,Y,0,0,
93601,11,2022,Elec- Agricultural,Y,0,0,
93601,12,2022,Elec- Agricultural,Y,0,0,
93602,10,2022,Elec- Agricultural,Y,0,0,
93602,11,2022,Elec- Agricultural,Y,0,0,
93602,12,2022,Elec- Agricultural,Y,0,0,
93603,10,2022,Elec- Agricultural,Y,0,0,
93603,11,2022,Elec- Agricultural,Y,0,0,
93603,12,2022,Elec- Agricultural,Y,0,0,
93608,10,2022,Elec- Agricultural,Y,0,0,
93608,11,2022,Elec- Agricultural,Y,0,0,
93608,12,2022,Elec- Agricultural,Y,0,0,
93609,10,2022,Elec- Agricultural,Y,483,12626880,26143
93609,11,2022,Elec- Agricultural,Y,0,0,
93609,12,2022,Elec- Agricultural,Y,0,0,
93610,10,2022,Elec- Agricultural,N,467,20283136,43433
93610,11,2022,Elec- Agricultural,Y,750,10230544,13641
93610,12,2022,Elec- Agricultural,Y,0,0,
93611,10,2022,Elec- Agricultural,Y,0,0,
93611,11,2022,Elec- Agricultural,Y,0,0,
93611,12,2022,Elec- Agricultural,Y,0,0,
93612,10,2022,Elec- Agricultural,Y,0,0,
93612,11,2022,Elec- Agricultural,Y,0,0,
93612,12,2022,Elec- Agricultural,Y,0,0,
93614,10,2022,Elec- Agricultural,Y,0,0,
93614,11,2022,Elec- Agricultural,Y,0,0,
93614,12,2022,Elec- Agricultural,Y,0,0,
93615,10,2022,Elec- Agricultural,Y,0,0,
93615,11,2022,Elec- Agricultural,Y,0,0,
93615,12,2022,Elec- Agricultural,Y,0,0,
93616,10,2022,Elec- Agricultural,Y,0,0,
93616,11,2022,Elec- Agricultural,Y,0,0,
93616,12,2022,Elec- Agricultural,Y,0,0,
93618,10,2022,Elec- Agricultural,Y,0,0,
93618,11,2022,Elec- Agricultural,Y,0,0,
93618,12,2022,Elec- Agricultural,Y,0,0,
93619,10,2022,Elec- Agricultural,Y,0,0,
93619,11,2022,Elec- Agricultural,Y,0,0,
93619,12,2022,Elec- Agricultural,Y,0,0,
93620,10,2022,Elec- Agricultural,Y,0,0,
93620,11,2022,Elec- Agricultural,Y,0,0,
93620,12,2022,Elec- Agricultural,Y,0,0,
93621,10,2022,Elec- Agricultural,Y,0,0,
93621,11,2022,Elec- Agricultural,Y,0,0,
93621,12,2022,Elec- Agricultural,Y,0,0,
93622,10,2022,Elec- Agricultural,Y,477,10531145,22078
93622,11,2022,Elec- Agricultural,Y,712,15539838,21826
93622,12,2022,Elec- Agricultural,Y,0,0,
93624,10,2022,Elec- Agricultural,N,111,5851764,52719
93624,12,2022,Elec- Agricultural,N,111,1643859,14810
93625,10,2022,Elec- Agricultural,Y,0,0,
93625,11,2022,Elec- Agricultural,Y,0,0,
93625,12,2022,Elec- Agricultural,Y,0,0,
93626,10,2022,Elec- Agricultural,Y,0,0,
93626,11,2022,Elec- Agricultural,Y,0,0,
93626,12,2022,Elec- Agricultural,Y,51,23381,458
93627,10,2022,Elec- Agricultural,Y,0,0,
93627,11,2022,Elec- Agricultural,Y,0,0,
93627,12,2022,Elec- Agricultural,Y,0,0,
93628,10,2022,Elec- Agricultural,Y,0,0,
93628,11,2022,Elec- Agricultural,Y,0,0,
93628,12,2022,Elec- Agricultural,Y,0,0,
93630,10,2022,Elec- Agricultural,Y,636,14210415,22343
93630,11,2022,Elec- Agricultural,Y,0,0,
93630,12,2022,Elec- Agricultural,Y,0,0,
93631,10,2022,Elec- Agricultural,Y,906,9321085,10288
93631,11,2022,Elec- Agricultural,Y,902,4930988,5467
93631,12,2022,Elec- Agricultural,Y,0,0,
93635,10,2022,Elec- Agricultural,Y,992,22068173,22246
93635,11,2022,Elec- Agricultural,Y,1275,20320361,15938
93635,12,2022,Elec- Agricultural,Y,3020,26749767,8858
93636,10,2022,Elec- Agricultural,Y,0,0,
93636,11,2022,Elec- Agricultural,Y,0,0,
93636,12,2022,Elec- Agricultural,Y,0,0,
93637,10,2022,Elec- Agricultural,N,667,19838210,29742
93637,11,2022,Elec- Agricultural,Y,1070,10146505,9483
93637,12,2022,Elec- Agricultural,Y,3122,21681811,6945
93638,10,2022,Elec- Agricultural,Y,379,6462164,17051
93638,11,2022,Elec- Agricultural,Y,0,0,
93638,12,2022,Elec- Agricultural,Y,0,0,
93640,10,2022,Elec- Agricultural,Y,297,16199332,54543
93640,11,2022,Elec- Agricultural,Y,0,0,
93640,12,2022,Elec- Agricultural,Y,0,0,
93641,10,2022,Elec- Agricultural,Y,0,0,
93641,11,2022,Elec- Agricultural,Y,0,0,
93641,12,2022,Elec- Agricultural,Y,0,0,
93643,10,2022,Elec- Agricultural,Y,0,0,
93643,11,2022,Elec- Agricultural,Y,0,0,
93643,12,2022,Elec- Agricultural,Y,0,0,
93644,10,2022,Elec- Agricultural,Y,0,0,
93644,11,2022,Elec- Agricultural,Y,0,0,
93644,12,2022,Elec- Agricultural,Y,0,0,
93645,10,2022,Elec- Agricultural,Y,0,0,
93645,11,2022,Elec- Agricultural,Y,0,0,
93645,12,2022,Elec- Agricultural,Y,0,0,
93646,10,2022,Elec- Agricultural,Y,260,1696370,6525
93646,11,2022,Elec- Agricultural,Y,0,0,
93646,12,2022,Elec- Agricultural,Y,0,0,
93647,10,2022,Elec- Agricultural,Y,575,3522322,6126
93647,11,2022,Elec- Agricultural,Y,879,3314976,3771
93647,12,2022,Elec- Agricultural,Y,0,0,
93648,10,2022,Elec- Agricultural,Y,0,0,
93648,11,2022,Elec- Agricultural,Y,0,0,
93648,12,2022,Elec- Agricultural,Y,0,0,
93650,10,2022,Elec- Agricultural,Y,0,0,
93650,11,2022,Elec- Agricultural,Y,0,0,
93650,12,2022,Elec- Agricultural,Y,0,0,
93651,10,2022,Elec- Agricultural,Y,0,0,
93651,11,2022,Elec- Agricultural,Y,0,0,
93651,12,2022,Elec- Agricultural,Y,0,0,
93652,10,2022,Elec- Agricultural,Y,0,0,
93652,11,2022,Elec- Agricultural,Y,0,0,
93652,12,2022,Elec- Agricultural,Y,0,0,
93653,10,2022,Elec- Agricultural,Y,0,0,
93653,11,2022,Elec- Agricultural,Y,0,0,
93653,12,2022,Elec- Agricultural,Y,0,0,
93654,10,2022,Elec- Agricultural,Y,871,9810608,11264
93654,11,2022,Elec- Agricultural,Y,0,0,
93654,12,2022,Elec- Agricultural,Y,0,0,
93656,10,2022,Elec- Agricultural,Y,0,0,
93656,11,2022,Elec- Agricultural,Y,0,0,
93656,12,2022,Elec- Agricultural,Y,0,0,
93657,10,2022,Elec- Agricultural,N,735,3994715,5435
93657,11,2022,Elec- Agricultural,Y,1644,7352514,4472
93657,12,2022,Elec- Agricultural,Y,2368,8140621,3438
93660,10,2022,Elec- Agricultural,Y,0,0,
93660,11,2022,Elec- Agricultural,Y,0,0,
93660,12,2022,Elec- Agricultural,Y,0,0,
93662,10,2022,Elec- Agricultural,Y,786,6915501,8798
93662,11,2022,Elec- Agricultural,Y,1813,9215990,5083
93662,12,2022,Elec- Agricultural,Y,4309,18359682,4261
93667,10,2022,Elec- Agricultural,Y,0,0,
93667,11,2022,Elec- Agricultural,Y,0,0,
93667,12,2022,Elec- Agricultural,Y,0,0,
93668,10,2022,Elec- Agricultural,Y,0,0,
93668,11,2022,Elec- Agricultural,Y,0,0,
93668,12,2022,Elec- Agricultural,Y,0,0,
93675,10,2022,Elec- Agricultural,Y,0,0,
93675,11,2022,Elec- Agricultural,Y,0,0,
93675,12,2022,Elec- Agricultural,Y,0,0,
93701,10,2022,Elec- Agricultural,Y,0,0,
93701,11,2022,Elec- Agricultural,Y,0,0,
93701,12,2022,Elec- Agricultural,Y,0,0,
93702,10,2022,Elec- Agricultural,Y,0,0,
93702,11,2022,Elec- Agricultural,Y,0,0,
93702,12,2022,Elec- Agricultural,Y,0,0,
93703,10,2022,Elec- Agricultural,Y,0,0,
93703,11,2022,Elec- Agricultural,Y,0,0,
93703,12,2022,Elec- Agricultural,Y,0,0,
93704,10,2022,Elec- Agricultural,Y,0,0,
93704,11,2022,Elec- Agricultural,Y,0,0,
93704,12,2022,Elec- Agricultural,Y,0,0,
93705,10,2022,Elec- Agricultural,Y,0,0,
93705,11,2022,Elec- Agricultural,Y,0,0,
93705,12,2022,Elec- Agricultural,Y,0,0,
93706,10,2022,Elec- Agricultural,Y,0,0,
93706,11,2022,Elec- Agricultural,Y,2645,17821246,6738
93706,12,2022,Elec- Agricultural,Y,0,0,
93710,10,2022,Elec- Agricultural,Y,0,0,
93710,11,2022,Elec- Agricultural,Y,0,0,
93710,12,2022,Elec- Agricultural,Y,0,0,
93711,10,2022,Elec- Agricultural,Y,0,0,
93711,11,2022,Elec- Agricultural,Y,0,0,
93711,12,2022,Elec- Agricultural,Y,0,0,
93720,10,2022,Elec- Agricultural,Y,0,0,
93720,11,2022,Elec- Agricultural,Y,0,0,
93720,12,2022,Elec- Agricultural,Y,0,0,
93721,10,2022,Elec- Agricultural,Y,0,0,
93721,11,2022,Elec- Agricultural,Y,0,0,
93721,12,2022,Elec- Agricultural,Y,0,0,
93722,10,2022,Elec- Agricultural,Y,0,0,
93722,11,2022,Elec- Agricultural,Y,0,0,
93722,12,2022,Elec- Agricultural,Y,0,0,
93723,10,2022,Elec- Agricultural,Y,0,0,
93723,11,2022,Elec- Agricultural,Y,0,0,
93723,12,2022,Elec- Agricultural,Y,0,0,
93725,10,2022,Elec- Agricultural,Y,2638,21082587,7992
93725,11,2022,Elec- Agricultural,Y,0,0,
93725,12,2022,Elec- Agricultural,Y,0,0,
93726,10,2022,Elec- Agricultural,Y,0,0,
93726,11,2022,Elec- Agricultural,Y,0,0,
93726,12,2022,Elec- Agricultural,Y,0,0,
93727,10,2022,Elec- Agricultural,Y,0,0,
93727,11,2022,Elec- Agricultural,Y,0,0,
93727,12,2022,Elec- Agricultural,Y,0,0,
93728,10,2022,Elec- Agricultural,Y,0,0,
93728,11,2022,Elec- Agricultural,Y,0,0,
93728,12,2022,Elec- Agricultural,Y,0,0,
93730,10,2022,Elec- Agricultural,Y,0,0,
93730,11,2022,Elec- Agricultural,Y,0,0,
93730,12,2022,Elec- Agricultural,Y,0,0,
93737,10,2022,Elec- Agricultural,Y,0,0,
93737,11,2022,Elec- Agricultural,Y,0,0,
93737,12,2022,Elec- Agricultural,Y,0,0,
93740,10,2022,Elec- Agricultural,Y,0,0,
93740,11,2022,Elec- Agricultural,Y,0,0,
93740,12,2022,Elec- Agricultural,Y,0,0,
93741,10,2022,Elec- Agricultural,Y,0,0,
93741,11,2022,Elec- Agricultural,Y,0,0,
93741,12,2022,Elec- Agricultural,Y,0,0,
93901,10,2022,Elec- Agricultural,Y,232,12975534,55929
93901,11,2022,Elec- Agricultural,Y,247,7979404,32305
93901,12,2022,Elec- Agricultural,Y,0,0,
93905,10,2022,Elec- Agricultural,Y,0,0,
93905,11,2022,Elec- Agricultural,Y,0,0,
93905,12,2022,Elec- Agricultural,Y,0,0,
93906,10,2022,Elec- Agricultural,Y,0,0,
93906,11,2022,Elec- Agricultural,Y,0,0,
93906,12,2022,Elec- Agricultural,Y,0,0,
93907,10,2022,Elec- Agricultural,Y,0,0,
93907,11,2022,Elec- Agricultural,Y,0,0,
93907,12,2022,Elec- Agricultural,Y,0,0,
93908,10,2022,Elec- Agricultural,Y,0,0,
93908,11,2022,Elec- Agricultural,Y,0,0,
93908,12,2022,Elec- Agricultural,Y,0,0,
93920,10,2022,Elec- Agricultural,Y,0,0,
93920,11,2022,Elec- Agricultural,Y,0,0,
93920,12,2022,Elec- Agricultural,Y,0,0,
93923,10,2022,Elec- Agricultural,Y,0,0,
93923,11,2022,Elec- Agricultural,Y,0,0,
93923,12,2022,Elec- Agricultural,Y,0,0,
93924,10,2022,Elec- Agricultural,Y,59,63093,1069
93924,11,2022,Elec- Agricultural,Y,0,0,
93924,12,2022,Elec- Agricultural,Y,0,0,
93925,10,2022,Elec- Agricultural,Y,0,0,
93925,11,2022,Elec- Agricultural,Y,0,0,
93925,12,2022,Elec- Agricultural,Y,0,0,
93926,10,2022,Elec- Agricultural,Y,0,0,
93926,11,2022,Elec- Agricultural,Y,0,0,
93926,12,2022,Elec- Agricultural,Y,0,0,
93927,10,2022,Elec- Agricultural,Y,0,0,
93927,11,2022,Elec- Agricultural,Y,0,0,
93927,12,2022,Elec- Agricultural,Y,0,0,
93930,10,2022,Elec- Agricultural,Y,159,2992631,18822
93930,11,2022,Elec- Agricultural,Y,0,0,
93930,12,2022,Elec- Agricultural,Y,0,0,
93932,10,2022,Elec- Agricultural,Y,0,0,
93932,11,2022,Elec- Agricultural,Y,0,0,
93932,12,2022,Elec- Agricultural,Y,0,0,
93933,10,2022,Elec- Agricultural,Y,0,0,
93933,11,2022,Elec- Agricultural,Y,0,0,
93933,12,2022,Elec- Agricultural,Y,0,0,
93940,10,2022,Elec- Agricultural,Y,0,0,
93940,11,2022,Elec- Agricultural,Y,0,0,
93940,12,2022,Elec- Agricultural,Y,0,0,
93950,10,2022,Elec- Agricultural,Y,0,0,
93950,11,2022,Elec- Agricultural,Y,0,0,
93950,12,2022,Elec- Agricultural,Y,0,0,
93960,10,2022,Elec- Agricultural,Y,309,11641917,37676
93960,11,2022,Elec- Agricultural,Y,0,0,
93960,12,2022,Elec- Agricultural,Y,0,0,
94010,10,2022,Elec- Agricultural,Y,0,0,
94010,11,2022,Elec- Agricultural,Y,0,0,
94010,12,2022,Elec- Agricultural,Y,0,0,
94014,10,2022,Elec- Agricultural,Y,0,0,
94014,11,2022,Elec- Agricultural,Y,0,0,
94014,12,2022,Elec- Agricultural,Y,0,0,
94015,10,2022,Elec- Agricultural,Y,0,0,
94015,11,2022,Elec- Agricultural,Y,0,0,
94015,12,2022,Elec- Agricultural,Y,0,0,
94019,10,2022,Elec- Agricultural,Y,0,0,
94019,11,2022,Elec- Agricultural,Y,0,0,
94019,12,2022,Elec- Agricultural,Y,0,0,
94020,10,2022,Elec- Agricultural,Y,0,0,
94020,11,2022,Elec- Agricultural,Y,0,0,
94020,12,2022,Elec- Agricultural,Y,0,0,
94022,10,2022,Elec- Agricultural,Y,0,0,
94022,11,2022,Elec- Agricultural,Y,0,0,
94022,12,2022,Elec- Agricultural,Y,0,0,
94025,10,2022,Elec- Agricultural,Y,0,0,
94025,11,2022,Elec- Agricultural,Y,0,0,
94025,12,2022,Elec- Agricultural,Y,0,0,
94027,10,2022,Elec- Agricultural,Y,0,0,
94027,11,2022,Elec- Agricultural,Y,0,0,
94027,12,2022,Elec- Agricultural,Y,0,0,
94028,10,2022,Elec- Agricultural,Y,0,0,
94028,11,2022,Elec- Agricultural,Y,0,0,
94028,12,2022,Elec- Agricultural,Y,0,0,
94038,10,2022,Elec- Agricultural,Y,0,0,
94038,11,2022,Elec- Agricultural,Y,0,0,
94038,12,2022,Elec- Agricultural,Y,0,0,
