ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95988,4,2022,Elec- Agricultural,Y,188,1217910,6478
95988,5,2022,Elec- Agricultural,N,165,2368064,14352
95988,6,2022,Elec- Agricultural,N,165,3021805,18314
95991,4,2022,Elec- Agricultural,Y,336,1450907,4318
95991,5,2022,Elec- Agricultural,Y,337,2778250,8244
95991,6,2022,Elec- Agricultural,N,291,2816302,9678
95993,4,2022,Elec- Agricultural,Y,397,1049371,2643
95993,5,2022,Elec- Agricultural,Y,399,2530436,6342
95993,6,2022,Elec- Agricultural,Y,401,3534416,8814
96001,4,2022,Elec- Agricultural,Y,0,0,
96001,5,2022,Elec- Agricultural,Y,0,0,
96001,6,2022,Elec- Agricultural,Y,0,0,
96002,4,2022,Elec- Agricultural,Y,0,0,
96002,5,2022,Elec- Agricultural,Y,0,0,
96002,6,2022,Elec- Agricultural,Y,0,0,
96003,4,2022,Elec- Agricultural,Y,0,0,
96003,5,2022,Elec- Agricultural,Y,0,0,
96003,6,2022,Elec- Agricultural,Y,0,0,
96007,4,2022,Elec- Agricultural,Y,0,0,
96007,5,2022,Elec- Agricultural,Y,0,0,
96007,6,2022,Elec- Agricultural,Y,0,0,
96008,4,2022,Elec- Agricultural,Y,0,0,
96008,5,2022,Elec- Agricultural,Y,0,0,
96008,6,2022,Elec- Agricultural,Y,0,0,
96013,4,2022,Elec- Agricultural,Y,0,0,
96013,5,2022,Elec- Agricultural,Y,0,0,
96013,6,2022,Elec- Agricultural,Y,0,0,
96016,4,2022,Elec- Agricultural,Y,0,0,
96016,5,2022,Elec- Agricultural,Y,0,0,
96016,6,2022,Elec- Agricultural,Y,0,0,
96021,4,2022,Elec- Agricultural,Y,1535,9796959,6382
96021,5,2022,Elec- Agricultural,N,364,3330009,9148
96021,6,2022,Elec- Agricultural,N,363,4163897,11471
96022,4,2022,Elec- Agricultural,Y,0,0,
96022,5,2022,Elec- Agricultural,Y,0,0,
96022,6,2022,Elec- Agricultural,Y,0,0,
96028,4,2022,Elec- Agricultural,Y,0,0,
96028,5,2022,Elec- Agricultural,Y,0,0,
96028,6,2022,Elec- Agricultural,Y,0,0,
96035,4,2022,Elec- Agricultural,Y,0,0,
96035,5,2022,Elec- Agricultural,Y,0,0,
96035,6,2022,Elec- Agricultural,Y,0,0,
96040,4,2022,Elec- Agricultural,Y,0,0,
96040,5,2022,Elec- Agricultural,Y,0,0,
96040,6,2022,Elec- Agricultural,Y,0,0,
96047,4,2022,Elec- Agricultural,Y,0,0,
96047,5,2022,Elec- Agricultural,Y,0,0,
96047,6,2022,Elec- Agricultural,Y,0,0,
96055,4,2022,Elec- Agricultural,Y,0,0,
96055,5,2022,Elec- Agricultural,Y,0,0,
96055,6,2022,Elec- Agricultural,Y,0,0,
96056,4,2022,Elec- Agricultural,Y,0,0,
96056,5,2022,Elec- Agricultural,Y,0,0,
96056,6,2022,Elec- Agricultural,Y,0,0,
96059,4,2022,Elec- Agricultural,Y,0,0,
96059,5,2022,Elec- Agricultural,Y,0,0,
96059,6,2022,Elec- Agricultural,Y,0,0,
96062,4,2022,Elec- Agricultural,Y,0,0,
96062,5,2022,Elec- Agricultural,Y,0,0,
96062,6,2022,Elec- Agricultural,Y,0,0,
96065,4,2022,Elec- Agricultural,Y,0,0,
96065,5,2022,Elec- Agricultural,Y,0,0,
96065,6,2022,Elec- Agricultural,Y,0,0,
96069,4,2022,Elec- Agricultural,Y,0,0,
96069,5,2022,Elec- Agricultural,Y,0,0,
96069,6,2022,Elec- Agricultural,Y,0,0,
96073,4,2022,Elec- Agricultural,Y,0,0,
96073,5,2022,Elec- Agricultural,Y,0,0,
96073,6,2022,Elec- Agricultural,Y,0,0,
96075,4,2022,Elec- Agricultural,Y,0,0,
96075,5,2022,Elec- Agricultural,Y,0,0,
96075,6,2022,Elec- Agricultural,Y,0,0,
96076,4,2022,Elec- Agricultural,Y,0,0,
96076,5,2022,Elec- Agricultural,Y,0,0,
96076,6,2022,Elec- Agricultural,Y,0,0,
96080,4,2022,Elec- Agricultural,Y,0,0,
96080,5,2022,Elec- Agricultural,Y,1184,10089796,8522
96080,6,2022,Elec- Agricultural,Y,1193,11228625,9412
96088,4,2022,Elec- Agricultural,Y,0,0,
96088,5,2022,Elec- Agricultural,Y,0,0,
96088,6,2022,Elec- Agricultural,Y,0,0,
96096,4,2022,Elec- Agricultural,Y,0,0,
96096,5,2022,Elec- Agricultural,Y,0,0,
96096,6,2022,Elec- Agricultural,Y,0,0,
93101,4,2022,Elec- Commercial,Y,0,0,
93101,5,2022,Elec- Commercial,Y,0,0,
93101,6,2022,Elec- Commercial,Y,0,0,
93105,4,2022,Elec- Commercial,Y,0,0,
93105,5,2022,Elec- Commercial,Y,0,0,
93105,6,2022,Elec- Commercial,Y,0,0,
93110,4,2022,Elec- Commercial,Y,0,0,
93110,5,2022,Elec- Commercial,Y,0,0,
93110,6,2022,Elec- Commercial,Y,0,0,
93117,4,2022,Elec- Commercial,Y,0,0,
93117,5,2022,Elec- Commercial,Y,0,0,
93117,6,2022,Elec- Commercial,Y,0,0,
93203,4,2022,Elec- Commercial,Y,0,0,
93203,5,2022,Elec- Commercial,Y,0,0,
93203,6,2022,Elec- Commercial,Y,0,0,
93204,4,2022,Elec- Commercial,Y,0,0,
93204,5,2022,Elec- Commercial,Y,0,0,
93204,6,2022,Elec- Commercial,Y,0,0,
93206,4,2022,Elec- Commercial,Y,0,0,
93206,5,2022,Elec- Commercial,Y,0,0,
93206,6,2022,Elec- Commercial,Y,0,0,
93210,4,2022,Elec- Commercial,Y,0,0,
93210,5,2022,Elec- Commercial,Y,0,0,
93210,6,2022,Elec- Commercial,Y,0,0,
93212,4,2022,Elec- Commercial,Y,0,0,
93212,5,2022,Elec- Commercial,Y,0,0,
93212,6,2022,Elec- Commercial,Y,0,0,
93219,4,2022,Elec- Commercial,Y,0,0,
93219,5,2022,Elec- Commercial,Y,0,0,
93219,6,2022,Elec- Commercial,Y,0,0,
93224,4,2022,Elec- Commercial,Y,0,0,
93224,5,2022,Elec- Commercial,Y,0,0,
93224,6,2022,Elec- Commercial,Y,0,0,
93230,4,2022,Elec- Commercial,Y,0,0,
93230,5,2022,Elec- Commercial,Y,0,0,
93230,6,2022,Elec- Commercial,Y,0,0,
93234,4,2022,Elec- Commercial,Y,0,0,
93234,5,2022,Elec- Commercial,Y,0,0,
93234,6,2022,Elec- Commercial,Y,0,0,
93239,4,2022,Elec- Commercial,Y,0,0,
93239,5,2022,Elec- Commercial,Y,0,0,
93239,6,2022,Elec- Commercial,Y,0,0,
93241,4,2022,Elec- Commercial,Y,0,0,
93241,5,2022,Elec- Commercial,Y,0,0,
93241,6,2022,Elec- Commercial,Y,0,0,
93242,4,2022,Elec- Commercial,Y,0,0,
93242,5,2022,Elec- Commercial,Y,0,0,
93242,6,2022,Elec- Commercial,Y,0,0,
93243,4,2022,Elec- Commercial,Y,163,6080382,37303
93243,5,2022,Elec- Commercial,Y,164,6224336,37953
93243,6,2022,Elec- Commercial,Y,164,6379118,38897
93245,4,2022,Elec- Commercial,Y,0,0,
93245,5,2022,Elec- Commercial,Y,0,0,
93245,6,2022,Elec- Commercial,Y,0,0,
93249,4,2022,Elec- Commercial,Y,0,0,
93249,5,2022,Elec- Commercial,Y,0,0,
93249,6,2022,Elec- Commercial,Y,0,0,
93250,4,2022,Elec- Commercial,Y,0,0,
93250,5,2022,Elec- Commercial,Y,0,0,
93250,6,2022,Elec- Commercial,Y,0,0,
93251,4,2022,Elec- Commercial,Y,0,0,
93251,5,2022,Elec- Commercial,Y,0,0,
93251,6,2022,Elec- Commercial,Y,0,0,
93252,4,2022,Elec- Commercial,Y,0,0,
93252,5,2022,Elec- Commercial,Y,0,0,
93252,6,2022,Elec- Commercial,Y,0,0,
93254,4,2022,Elec- Commercial,Y,0,0,
93254,5,2022,Elec- Commercial,Y,0,0,
93254,6,2022,Elec- Commercial,Y,0,0,
93256,4,2022,Elec- Commercial,Y,0,0,
93256,5,2022,Elec- Commercial,Y,0,0,
93256,6,2022,Elec- Commercial,Y,0,0,
93263,4,2022,Elec- Commercial,Y,0,0,
93263,5,2022,Elec- Commercial,Y,1185,13720142,11578
93263,6,2022,Elec- Commercial,Y,1179,14730709,12494
93266,4,2022,Elec- Commercial,Y,0,0,
93266,5,2022,Elec- Commercial,Y,0,0,
93266,6,2022,Elec- Commercial,Y,0,0,
93268,4,2022,Elec- Commercial,Y,0,0,
93268,5,2022,Elec- Commercial,N,464,4824403,10397
93268,6,2022,Elec- Commercial,N,465,5085352,10936
93272,4,2022,Elec- Commercial,Y,0,0,
93272,5,2022,Elec- Commercial,Y,0,0,
93272,6,2022,Elec- Commercial,Y,0,0,
93274,4,2022,Elec- Commercial,Y,0,0,
93274,5,2022,Elec- Commercial,Y,0,0,
93274,6,2022,Elec- Commercial,Y,0,0,
93276,4,2022,Elec- Commercial,Y,0,0,
93276,5,2022,Elec- Commercial,Y,0,0,
93276,6,2022,Elec- Commercial,Y,0,0,
93277,4,2022,Elec- Commercial,Y,0,0,
93277,5,2022,Elec- Commercial,Y,0,0,
93277,6,2022,Elec- Commercial,Y,0,0,
93280,4,2022,Elec- Commercial,Y,841,21530447,25601
93280,5,2022,Elec- Commercial,Y,0,0,
93280,6,2022,Elec- Commercial,Y,0,0,
93286,4,2022,Elec- Commercial,Y,0,0,
93286,5,2022,Elec- Commercial,Y,0,0,
93286,6,2022,Elec- Commercial,Y,0,0,
93291,4,2022,Elec- Commercial,Y,0,0,
93291,5,2022,Elec- Commercial,Y,0,0,
93291,6,2022,Elec- Commercial,Y,0,0,
93292,4,2022,Elec- Commercial,Y,0,0,
93292,5,2022,Elec- Commercial,Y,0,0,
93292,6,2022,Elec- Commercial,Y,0,0,
93301,4,2022,Elec- Commercial,Y,0,0,
93301,5,2022,Elec- Commercial,Y,0,0,
93301,6,2022,Elec- Commercial,Y,0,0,
93304,4,2022,Elec- Commercial,Y,0,0,
93304,5,2022,Elec- Commercial,Y,0,0,
93304,6,2022,Elec- Commercial,Y,0,0,
93305,4,2022,Elec- Commercial,Y,0,0,
93305,5,2022,Elec- Commercial,Y,0,0,
93305,6,2022,Elec- Commercial,Y,0,0,
93306,4,2022,Elec- Commercial,Y,0,0,
93306,5,2022,Elec- Commercial,Y,0,0,
93306,6,2022,Elec- Commercial,Y,0,0,
93307,4,2022,Elec- Commercial,Y,0,0,
93307,5,2022,Elec- Commercial,Y,0,0,
93307,6,2022,Elec- Commercial,Y,0,0,
93308,4,2022,Elec- Commercial,Y,13525,182937344,13526
93308,5,2022,Elec- Commercial,Y,12961,195002278,15045
93308,6,2022,Elec- Commercial,Y,12944,207425852,16025
93309,4,2022,Elec- Commercial,Y,0,0,
93309,5,2022,Elec- Commercial,Y,0,0,
93309,6,2022,Elec- Commercial,Y,0,0,
93311,4,2022,Elec- Commercial,Y,0,0,
93311,5,2022,Elec- Commercial,Y,0,0,
93311,6,2022,Elec- Commercial,Y,0,0,
93312,4,2022,Elec- Commercial,Y,0,0,
93312,5,2022,Elec- Commercial,Y,0,0,
93312,6,2022,Elec- Commercial,Y,0,0,
93313,4,2022,Elec- Commercial,Y,0,0,
93313,5,2022,Elec- Commercial,Y,0,0,
93313,6,2022,Elec- Commercial,Y,0,0,
93314,4,2022,Elec- Commercial,Y,0,0,
93314,5,2022,Elec- Commercial,Y,0,0,
93314,6,2022,Elec- Commercial,Y,0,0,
93401,4,2022,Elec- Commercial,Y,5687,39962293,7027
93401,5,2022,Elec- Commercial,Y,5427,52396909,9655
93401,6,2022,Elec- Commercial,Y,5428,51798030,9543
93402,4,2022,Elec- Commercial,Y,0,0,
93402,5,2022,Elec- Commercial,Y,0,0,
93402,6,2022,Elec- Commercial,Y,0,0,
93405,4,2022,Elec- Commercial,Y,777,5628129,7243
93405,5,2022,Elec- Commercial,Y,775,5661361,7305
93405,6,2022,Elec- Commercial,Y,778,5676314,7296
93420,4,2022,Elec- Commercial,Y,0,0,
93420,5,2022,Elec- Commercial,Y,0,0,
93420,6,2022,Elec- Commercial,Y,0,0,
93422,4,2022,Elec- Commercial,Y,1643,6250195,3804
93422,5,2022,Elec- Commercial,Y,1644,6970785,4240
93422,6,2022,Elec- Commercial,Y,1647,7850561,4767
93424,4,2022,Elec- Commercial,N,103,488896,4747
93424,5,2022,Elec- Commercial,N,103,508457,4936
93424,6,2022,Elec- Commercial,N,102,527356,5170
93426,4,2022,Elec- Commercial,Y,0,0,
93426,5,2022,Elec- Commercial,Y,0,0,
93426,6,2022,Elec- Commercial,Y,0,0,
93427,4,2022,Elec- Commercial,Y,0,0,
93427,5,2022,Elec- Commercial,Y,0,0,
93427,6,2022,Elec- Commercial,Y,0,0,
93428,4,2022,Elec- Commercial,Y,505,1149744,2277
93428,5,2022,Elec- Commercial,Y,506,1177322,2327
93428,6,2022,Elec- Commercial,Y,505,1153947,2285
93429,4,2022,Elec- Commercial,Y,0,0,
93429,5,2022,Elec- Commercial,Y,0,0,
93429,6,2022,Elec- Commercial,Y,0,0,
93430,4,2022,Elec- Commercial,Y,0,0,
93430,5,2022,Elec- Commercial,Y,0,0,
93430,6,2022,Elec- Commercial,Y,0,0,
93432,4,2022,Elec- Commercial,Y,0,0,
93432,5,2022,Elec- Commercial,Y,0,0,
93432,6,2022,Elec- Commercial,Y,0,0,
93433,4,2022,Elec- Commercial,Y,0,0,
93433,5,2022,Elec- Commercial,Y,0,0,
93433,6,2022,Elec- Commercial,Y,0,0,
93434,4,2022,Elec- Commercial,Y,0,0,
93434,5,2022,Elec- Commercial,Y,0,0,
93434,6,2022,Elec- Commercial,Y,0,0,
93435,4,2022,Elec- Commercial,Y,0,0,
93435,5,2022,Elec- Commercial,Y,0,0,
93435,6,2022,Elec- Commercial,Y,0,0,
93436,4,2022,Elec- Commercial,Y,0,0,
93436,5,2022,Elec- Commercial,Y,0,0,
93436,6,2022,Elec- Commercial,Y,0,0,
93437,4,2022,Elec- Commercial,Y,0,0,
93437,5,2022,Elec- Commercial,Y,0,0,
93437,6,2022,Elec- Commercial,Y,0,0,
93440,6,2022,Elec- Commercial,N,99,395173,3992
93441,4,2022,Elec- Commercial,Y,0,0,
93441,5,2022,Elec- Commercial,Y,0,0,
93441,6,2022,Elec- Commercial,Y,0,0,
93442,4,2022,Elec- Commercial,N,620,1752976,2827
93442,5,2022,Elec- Commercial,N,620,1773240,2860
93442,6,2022,Elec- Commercial,N,621,1731117,2788
93444,4,2022,Elec- Commercial,Y,0,0,
93444,5,2022,Elec- Commercial,Y,0,0,
93444,6,2022,Elec- Commercial,Y,0,0,
93445,4,2022,Elec- Commercial,Y,0,0,
93445,5,2022,Elec- Commercial,Y,0,0,
93445,6,2022,Elec- Commercial,Y,0,0,
93446,4,2022,Elec- Commercial,Y,2468,14180330,5746
93446,5,2022,Elec- Commercial,Y,2468,15533089,6294
93446,6,2022,Elec- Commercial,Y,2293,17203618,7503
93449,4,2022,Elec- Commercial,N,471,2808832,5964
93449,5,2022,Elec- Commercial,N,476,2791683,5865
93449,6,2022,Elec- Commercial,N,474,2833588,5978
93450,4,2022,Elec- Commercial,Y,0,0,
93450,5,2022,Elec- Commercial,Y,0,0,
93450,6,2022,Elec- Commercial,Y,0,0,
93451,4,2022,Elec- Commercial,Y,0,0,
93451,5,2022,Elec- Commercial,Y,0,0,
93451,6,2022,Elec- Commercial,N,175,670515,3832
93452,4,2022,Elec- Commercial,Y,0,0,
93452,5,2022,Elec- Commercial,Y,0,0,
93452,6,2022,Elec- Commercial,Y,0,0,
93453,4,2022,Elec- Commercial,Y,0,0,
93453,5,2022,Elec- Commercial,Y,0,0,
93453,6,2022,Elec- Commercial,Y,0,0,
93454,4,2022,Elec- Commercial,Y,0,0,
93454,5,2022,Elec- Commercial,Y,0,0,
93454,6,2022,Elec- Commercial,Y,1574,12229752,7770
93455,4,2022,Elec- Commercial,Y,5216,40074524,7683
93455,5,2022,Elec- Commercial,Y,5220,42146310,8074
93455,6,2022,Elec- Commercial,Y,3649,30979264,8490
93458,4,2022,Elec- Commercial,Y,0,0,
93458,5,2022,Elec- Commercial,Y,0,0,
93458,6,2022,Elec- Commercial,Y,0,0,
93460,4,2022,Elec- Commercial,Y,0,0,
93460,5,2022,Elec- Commercial,Y,0,0,
93460,6,2022,Elec- Commercial,Y,0,0,
93461,4,2022,Elec- Commercial,Y,0,0,
93461,5,2022,Elec- Commercial,Y,0,0,
93461,6,2022,Elec- Commercial,Y,0,0,
93463,4,2022,Elec- Commercial,Y,0,0,
93463,5,2022,Elec- Commercial,Y,0,0,
93463,6,2022,Elec- Commercial,Y,0,0,
93465,4,2022,Elec- Commercial,Y,0,0,
93465,5,2022,Elec- Commercial,Y,0,0,
93465,6,2022,Elec- Commercial,Y,0,0,
93560,4,2022,Elec- Commercial,Y,0,0,
93560,5,2022,Elec- Commercial,Y,0,0,
93560,6,2022,Elec- Commercial,Y,0,0,
93561,4,2022,Elec- Commercial,Y,0,0,
93561,5,2022,Elec- Commercial,Y,0,0,
93561,6,2022,Elec- Commercial,Y,0,0,
93601,4,2022,Elec- Commercial,Y,0,0,
93601,5,2022,Elec- Commercial,Y,0,0,
93601,6,2022,Elec- Commercial,Y,0,0,
93602,4,2022,Elec- Commercial,Y,0,0,
93602,5,2022,Elec- Commercial,Y,0,0,
93602,6,2022,Elec- Commercial,Y,0,0,
93603,4,2022,Elec- Commercial,Y,0,0,
93603,5,2022,Elec- Commercial,Y,0,0,
93603,6,2022,Elec- Commercial,Y,0,0,
93604,4,2022,Elec- Commercial,Y,0,0,
93604,5,2022,Elec- Commercial,Y,0,0,
93604,6,2022,Elec- Commercial,Y,0,0,
93608,4,2022,Elec- Commercial,Y,0,0,
93608,5,2022,Elec- Commercial,Y,0,0,
93608,6,2022,Elec- Commercial,Y,0,0,
93609,4,2022,Elec- Commercial,Y,0,0,
93609,5,2022,Elec- Commercial,Y,0,0,
93609,6,2022,Elec- Commercial,Y,0,0,
93610,4,2022,Elec- Commercial,Y,0,0,
93610,5,2022,Elec- Commercial,Y,0,0,
93610,6,2022,Elec- Commercial,Y,0,0,
93611,4,2022,Elec- Commercial,Y,1109,8204451,7398
93611,5,2022,Elec- Commercial,Y,1112,9353075,8411
93611,6,2022,Elec- Commercial,Y,1115,10547935,9460
93612,4,2022,Elec- Commercial,N,1494,9309299,6231
93612,5,2022,Elec- Commercial,N,1495,10943626,7320
93612,6,2022,Elec- Commercial,N,1498,12512392,8353
93614,4,2022,Elec- Commercial,Y,0,0,
93614,5,2022,Elec- Commercial,Y,0,0,
93614,6,2022,Elec- Commercial,Y,493,2857501,5796
93615,4,2022,Elec- Commercial,Y,0,0,
93615,5,2022,Elec- Commercial,Y,0,0,
93615,6,2022,Elec- Commercial,Y,0,0,
93616,4,2022,Elec- Commercial,Y,0,0,
93616,5,2022,Elec- Commercial,Y,0,0,
93616,6,2022,Elec- Commercial,Y,0,0,
93618,4,2022,Elec- Commercial,Y,0,0,
93618,5,2022,Elec- Commercial,Y,0,0,
93618,6,2022,Elec- Commercial,Y,0,0,
93619,4,2022,Elec- Commercial,Y,0,0,
93619,5,2022,Elec- Commercial,Y,0,0,
93619,6,2022,Elec- Commercial,Y,0,0,
93620,4,2022,Elec- Commercial,Y,0,0,
93620,5,2022,Elec- Commercial,Y,0,0,
93620,6,2022,Elec- Commercial,Y,0,0,
93621,4,2022,Elec- Commercial,Y,0,0,
93621,5,2022,Elec- Commercial,Y,0,0,
93621,6,2022,Elec- Commercial,Y,0,0,
93622,4,2022,Elec- Commercial,Y,874,5354396,6126
93622,5,2022,Elec- Commercial,Y,0,0,
93622,6,2022,Elec- Commercial,Y,0,0,
93623,4,2022,Elec- Commercial,Y,0,0,
93623,5,2022,Elec- Commercial,Y,0,0,
93623,6,2022,Elec- Commercial,Y,0,0,
93625,4,2022,Elec- Commercial,Y,0,0,
93625,5,2022,Elec- Commercial,Y,0,0,
93625,6,2022,Elec- Commercial,Y,0,0,
93626,4,2022,Elec- Commercial,Y,0,0,
93626,5,2022,Elec- Commercial,Y,0,0,
93626,6,2022,Elec- Commercial,Y,0,0,
93627,4,2022,Elec- Commercial,Y,0,0,
93627,5,2022,Elec- Commercial,Y,0,0,
93627,6,2022,Elec- Commercial,Y,0,0,
93628,4,2022,Elec- Commercial,Y,0,0,
93628,5,2022,Elec- Commercial,Y,0,0,
93628,6,2022,Elec- Commercial,Y,0,0,
93630,4,2022,Elec- Commercial,Y,0,0,
93630,5,2022,Elec- Commercial,Y,0,0,
93630,6,2022,Elec- Commercial,Y,459,2980043,6492
93631,4,2022,Elec- Commercial,Y,0,0,
93631,5,2022,Elec- Commercial,Y,0,0,
93631,6,2022,Elec- Commercial,Y,0,0,
93633,4,2022,Elec- Commercial,Y,0,0,
93633,5,2022,Elec- Commercial,Y,0,0,
93633,6,2022,Elec- Commercial,Y,0,0,
93635,4,2022,Elec- Commercial,Y,1219,10983030,9010
93635,5,2022,Elec- Commercial,Y,1226,12697441,10357
93635,6,2022,Elec- Commercial,Y,1224,13966227,11410
93636,4,2022,Elec- Commercial,Y,0,0,
93636,5,2022,Elec- Commercial,Y,0,0,
93636,6,2022,Elec- Commercial,Y,0,0,
93637,4,2022,Elec- Commercial,Y,0,0,
93637,5,2022,Elec- Commercial,Y,3765,45071750,11971
93637,6,2022,Elec- Commercial,Y,3389,47662236,14064
93638,4,2022,Elec- Commercial,Y,0,0,
93638,5,2022,Elec- Commercial,Y,0,0,
93638,6,2022,Elec- Commercial,Y,0,0,
93640,4,2022,Elec- Commercial,Y,0,0,
93640,5,2022,Elec- Commercial,Y,0,0,
93640,6,2022,Elec- Commercial,Y,0,0,
93641,4,2022,Elec- Commercial,Y,0,0,
93641,5,2022,Elec- Commercial,Y,0,0,
93641,6,2022,Elec- Commercial,Y,0,0,
93643,4,2022,Elec- Commercial,Y,0,0,
93643,5,2022,Elec- Commercial,Y,0,0,
93643,6,2022,Elec- Commercial,Y,0,0,
93644,4,2022,Elec- Commercial,Y,0,0,
93644,5,2022,Elec- Commercial,Y,1493,8558799,5733
93644,6,2022,Elec- Commercial,Y,1496,7003991,4682
93645,4,2022,Elec- Commercial,Y,0,0,
93645,5,2022,Elec- Commercial,Y,0,0,
93645,6,2022,Elec- Commercial,Y,0,0,
93646,4,2022,Elec- Commercial,Y,0,0,
93646,5,2022,Elec- Commercial,Y,0,0,
93646,6,2022,Elec- Commercial,Y,0,0,
93647,4,2022,Elec- Commercial,Y,0,0,
93647,5,2022,Elec- Commercial,Y,0,0,
93647,6,2022,Elec- Commercial,Y,0,0,
93648,4,2022,Elec- Commercial,Y,0,0,
93648,5,2022,Elec- Commercial,Y,0,0,
93648,6,2022,Elec- Commercial,Y,0,0,
93650,4,2022,Elec- Commercial,N,153,683899,4470
93650,5,2022,Elec- Commercial,N,153,807704,5279
93650,6,2022,Elec- Commercial,N,155,925255,5969
93651,4,2022,Elec- Commercial,Y,0,0,
93651,5,2022,Elec- Commercial,Y,0,0,
93651,6,2022,Elec- Commercial,Y,0,0,
93652,4,2022,Elec- Commercial,Y,0,0,
93652,5,2022,Elec- Commercial,Y,0,0,
93652,6,2022,Elec- Commercial,Y,0,0,
93653,4,2022,Elec- Commercial,Y,0,0,
93653,5,2022,Elec- Commercial,Y,0,0,
93653,6,2022,Elec- Commercial,Y,0,0,
93654,4,2022,Elec- Commercial,Y,0,0,
93654,5,2022,Elec- Commercial,Y,2945,27709831,9409
93654,6,2022,Elec- Commercial,Y,2264,21671267,9572
93656,4,2022,Elec- Commercial,Y,0,0,
93656,5,2022,Elec- Commercial,Y,0,0,
93656,6,2022,Elec- Commercial,Y,0,0,
93657,4,2022,Elec- Commercial,Y,3410,26770459,7851
93657,5,2022,Elec- Commercial,Y,994,5590382,5624
93657,6,2022,Elec- Commercial,Y,1005,6715593,6682
93660,4,2022,Elec- Commercial,Y,0,0,
93660,5,2022,Elec- Commercial,Y,0,0,
93660,6,2022,Elec- Commercial,Y,0,0,
93662,4,2022,Elec- Commercial,Y,0,0,
93662,5,2022,Elec- Commercial,Y,0,0,
93662,6,2022,Elec- Commercial,Y,0,0,
93664,4,2022,Elec- Commercial,Y,0,0,
93664,5,2022,Elec- Commercial,Y,0,0,
93664,6,2022,Elec- Commercial,Y,0,0,
93667,4,2022,Elec- Commercial,Y,0,0,
93667,5,2022,Elec- Commercial,Y,0,0,
93667,6,2022,Elec- Commercial,Y,0,0,
93668,4,2022,Elec- Commercial,Y,0,0,
93668,5,2022,Elec- Commercial,Y,0,0,
93668,6,2022,Elec- Commercial,Y,0,0,
93669,4,2022,Elec- Commercial,Y,0,0,
93669,5,2022,Elec- Commercial,Y,0,0,
93669,6,2022,Elec- Commercial,Y,0,0,
93675,4,2022,Elec- Commercial,Y,0,0,
93675,5,2022,Elec- Commercial,Y,0,0,
93675,6,2022,Elec- Commercial,Y,0,0,
93701,4,2022,Elec- Commercial,Y,0,0,
93701,5,2022,Elec- Commercial,Y,0,0,
93701,6,2022,Elec- Commercial,Y,0,0,
93702,4,2022,Elec- Commercial,Y,0,0,
93702,5,2022,Elec- Commercial,Y,0,0,
93702,6,2022,Elec- Commercial,Y,0,0,
93703,4,2022,Elec- Commercial,Y,0,0,
93703,5,2022,Elec- Commercial,Y,0,0,
93703,6,2022,Elec- Commercial,Y,0,0,
93704,4,2022,Elec- Commercial,Y,932,4849038,5203
93704,5,2022,Elec- Commercial,Y,931,5886396,6323
93704,6,2022,Elec- Commercial,Y,937,6772661,7228
93705,4,2022,Elec- Commercial,Y,0,0,
93705,5,2022,Elec- Commercial,Y,0,0,
93705,6,2022,Elec- Commercial,Y,0,0,
93706,4,2022,Elec- Commercial,Y,0,0,
93706,5,2022,Elec- Commercial,Y,0,0,
93706,6,2022,Elec- Commercial,Y,6697,139384244,20813
93710,4,2022,Elec- Commercial,Y,1262,8927036,7074
93710,5,2022,Elec- Commercial,Y,1259,10691243,8492
93710,6,2022,Elec- Commercial,Y,1254,12684609,10115
93711,4,2022,Elec- Commercial,N,1554,7918142,5095
93711,5,2022,Elec- Commercial,N,1560,9467039,6069
93711,6,2022,Elec- Commercial,Y,1860,12711170,6834
93720,4,2022,Elec- Commercial,Y,2767,20566564,7433
93720,5,2022,Elec- Commercial,N,1352,15604107,11541
93720,6,2022,Elec- Commercial,N,1354,17706502,13077
93721,4,2022,Elec- Commercial,Y,0,0,
93721,5,2022,Elec- Commercial,Y,0,0,
93721,6,2022,Elec- Commercial,Y,0,0,
93722,4,2022,Elec- Commercial,Y,4653,45902016,9865
93722,5,2022,Elec- Commercial,Y,1626,10799192,6642
93722,6,2022,Elec- Commercial,Y,1625,12291171,7564
93723,4,2022,Elec- Commercial,Y,0,0,
93723,5,2022,Elec- Commercial,Y,0,0,
93723,6,2022,Elec- Commercial,Y,0,0,
93725,4,2022,Elec- Commercial,Y,0,0,
93725,5,2022,Elec- Commercial,Y,0,0,
93725,6,2022,Elec- Commercial,Y,0,0,
93726,4,2022,Elec- Commercial,N,887,5466556,6163
93726,5,2022,Elec- Commercial,N,894,6478308,7246
93726,6,2022,Elec- Commercial,Y,1707,13401123,7851
93727,4,2022,Elec- Commercial,Y,9974,145313870,14569
93727,5,2022,Elec- Commercial,Y,9853,160360170,16275
93727,6,2022,Elec- Commercial,Y,2772,31171581,11245
93728,4,2022,Elec- Commercial,Y,0,0,
93728,5,2022,Elec- Commercial,Y,0,0,
93728,6,2022,Elec- Commercial,Y,0,0,
93730,4,2022,Elec- Commercial,Y,0,0,
93730,5,2022,Elec- Commercial,N,93,201868,2171
93730,6,2022,Elec- Commercial,Y,0,0,
93737,4,2022,Elec- Commercial,Y,0,0,
93737,5,2022,Elec- Commercial,Y,0,0,
